time,frequency,confidence
0.000,698.327,0.468010
0.010,700.280,0.655493
0.020,701.553,0.726099
0.030,702.536,0.637792
0.040,705.288,0.455415
0.050,705.106,0.251343
0.060,623.296,0.170798
0.070,619.619,0.774737
0.080,622.173,0.876171
0.090,622.971,0.926950
0.100,623.094,0.942667
0.110,623.064,0.959159
0.120,623.770,0.966913
0.130,624.127,0.963130
0.140,623.941,0.953114
0.150,623.109,0.938634
0.160,622.893,0.925588
0.170,623.385,0.933102
0.180,623.556,0.936267
0.190,623.467,0.937675
0.200,623.033,0.925349
0.210,623.267,0.925329
0.220,623.633,0.932305
0.230,623.504,0.932017
0.240,623.549,0.936991
0.250,623.481,0.942436
0.260,623.731,0.953764
0.270,623.856,0.960395
0.280,623.749,0.953671
0.290,624.012,0.929969
0.300,625.585,0.905642
0.310,626.545,0.810137
0.320,632.111,0.142282
0.330,525.778,0.322692
0.340,521.377,0.770320
0.350,523.195,0.862306
0.360,523.448,0.916547
0.370,523.856,0.936771
0.380,524.313,0.951530
0.390,524.491,0.953433
0.400,524.820,0.959272
0.410,525.472,0.962195
0.420,526.001,0.959929
0.430,525.615,0.958186
0.440,525.948,0.960834
0.450,525.569,0.962679
0.460,525.499,0.964929
0.470,525.264,0.964225
0.480,525.532,0.965510
0.490,525.317,0.966853
0.500,525.162,0.967195
0.510,524.879,0.965162
0.520,524.824,0.965709
0.530,524.857,0.967508
0.540,524.845,0.965573
0.550,524.909,0.965829
0.560,524.828,0.964192
0.570,525.032,0.966600
0.580,524.867,0.966419
0.590,525.007,0.964913
0.600,525.035,0.964868
0.610,525.201,0.965847
0.620,525.192,0.964375
0.630,525.244,0.964737
0.640,525.003,0.963979
0.650,525.212,0.965601
0.660,525.456,0.965587
0.670,525.494,0.966240
0.680,525.073,0.964649
0.690,524.803,0.965226
0.700,525.003,0.966409
0.710,525.219,0.965994
0.720,525.090,0.964815
0.730,524.868,0.965009
0.740,525.177,0.967082
0.750,525.126,0.966483
0.760,525.103,0.966386
0.770,524.897,0.964597
0.780,525.389,0.967038
0.790,525.314,0.966273
0.800,525.306,0.965770
0.810,525.070,0.965542
0.820,525.382,0.967472
0.830,525.486,0.964138
0.840,525.523,0.958896
0.850,525.165,0.945103
0.860,525.468,0.930188
0.870,525.745,0.910947
0.880,527.548,0.823949
0.890,528.476,0.417222
0.900,332.250,0.177003
0.910,699.656,0.399673
0.920,702.213,0.642355
0.930,703.130,0.852508
0.940,701.218,0.875733
0.950,699.376,0.902300
0.960,700.161,0.910458
0.970,699.867,0.918870
0.980,697.556,0.908079
0.990,697.828,0.899661
1.000,697.705,0.906441
1.010,696.588,0.880202
1.020,696.832,0.886870
1.030,696.523,0.879618
1.040,696.476,0.902561
1.050,697.417,0.926505
1.060,698.043,0.938952
1.070,698.393,0.936647
1.080,697.987,0.932457
1.090,697.524,0.914796
1.100,697.245,0.904710
1.110,697.820,0.900093
1.120,698.734,0.897300
1.130,699.720,0.868305
1.140,701.301,0.841747
1.150,702.244,0.763949
1.160,697.882,0.404119
1.170,622.856,0.774812
1.180,623.365,0.897895
1.190,623.722,0.919671
1.200,623.860,0.942347
1.210,624.174,0.961444
1.220,624.721,0.956504
1.230,624.335,0.951321
1.240,623.909,0.938171
1.250,623.791,0.934275
1.260,624.089,0.944550
1.270,624.223,0.939516
1.280,623.853,0.936172
1.290,623.580,0.939137
1.300,623.430,0.931724
1.310,623.705,0.929890
1.320,623.819,0.934397
1.330,623.774,0.942441
1.340,624.253,0.948432
1.350,624.567,0.936919
1.360,624.544,0.931524
1.370,623.719,0.905625
1.380,625.102,0.880744
1.390,628.132,0.823506
1.400,633.339,0.544354
1.410,1284.599,0.053917
1.420,532.127,0.070639
1.430,523.300,0.531608
1.440,521.913,0.842376
1.450,521.975,0.904534
1.460,523.149,0.911498
1.470,523.969,0.944706
1.480,524.626,0.952977
1.490,524.740,0.959608
1.500,525.914,0.956705
1.510,525.839,0.952040
1.520,525.594,0.952586
1.530,525.647,0.960798
1.540,525.289,0.960424
1.550,524.912,0.960965
1.560,524.699,0.961241
1.570,524.980,0.963757
1.580,524.917,0.962251
1.590,524.621,0.962329
1.600,524.348,0.958107
1.610,524.438,0.959926
1.620,524.704,0.962505
1.630,524.714,0.962891
1.640,524.744,0.962266
1.650,524.637,0.959691
1.660,524.540,0.927589
1.670,524.860,0.810193
1.680,523.345,0.572956
1.690,345.345,0.316648
1.700,349.591,0.514098
1.710,698.824,0.659854
1.720,696.755,0.618710
1.730,696.580,0.783459
1.740,698.098,0.791444
1.750,697.287,0.819482
1.760,695.077,0.879835
1.770,695.634,0.883166
1.780,696.864,0.891581
1.790,695.926,0.869265
1.800,696.135,0.864761
1.810,695.589,0.877747
1.820,696.252,0.908671
1.830,696.800,0.929431
1.840,697.574,0.938427
1.850,698.072,0.933993
1.860,697.849,0.933103
1.870,697.194,0.906232
1.880,696.668,0.894407
1.890,697.093,0.912845
1.900,697.895,0.925146
1.910,698.439,0.912104
1.920,698.964,0.913818
1.930,699.904,0.916594
1.940,699.668,0.886989
1.950,698.319,0.776213
1.960,625.121,0.564332
1.970,623.801,0.806680
1.980,623.620,0.900475
1.990,623.343,0.934230
2.000,623.612,0.953176
2.010,624.282,0.961179
2.020,624.419,0.966132
2.030,624.195,0.964391
2.040,623.727,0.958055
2.050,623.325,0.955597
2.060,623.839,0.952389
2.070,623.769,0.942353
2.080,623.353,0.944871
2.090,623.116,0.952508
2.100,623.369,0.953796
2.110,623.473,0.953964
2.120,623.504,0.958324
2.130,623.276,0.957992
2.140,623.314,0.956453
2.150,623.373,0.955180
2.160,623.251,0.953710
2.170,623.205,0.960587
2.180,623.643,0.970290
2.190,623.707,0.974055
2.200,623.389,0.971977
2.210,623.015,0.944986
2.220,624.555,0.852692
2.230,626.202,0.312353
2.240,521.188,0.525466
2.250,523.669,0.799437
2.260,523.597,0.910443
2.270,523.841,0.931463
2.280,524.641,0.949977
2.290,524.620,0.951399
2.300,525.023,0.958661
2.310,525.574,0.961953
2.320,526.146,0.958353
2.330,525.718,0.958074
2.340,525.933,0.960370
2.350,525.633,0.962857
2.360,525.532,0.964802
2.370,525.302,0.964412
2.380,525.494,0.965353
2.390,525.363,0.967033
2.400,525.222,0.966648
2.410,524.976,0.965085
2.420,524.867,0.965368
2.430,524.906,0.966875
2.440,524.846,0.964519
2.450,524.819,0.964596
2.460,524.666,0.962093
2.470,524.709,0.950260
2.480,524.881,0.915484
2.490,525.235,0.812767
2.500,526.130,0.593346
2.510,526.866,0.341286
2.520,527.057,0.318883
2.530,525.532,0.324356
2.540,527.124,0.277675
2.550,175.543,0.427210
2.560,175.042,0.374930
2.570,693.878,0.681795
2.580,695.065,0.745326
2.590,696.192,0.788481
2.600,695.024,0.801542
2.610,696.134,0.800256
2.620,695.632,0.846455
2.630,696.057,0.883003
2.640,696.355,0.906303
2.650,697.316,0.934572
2.660,697.974,0.933465
2.670,697.844,0.933774
2.680,697.282,0.896815
2.690,696.592,0.885509
2.700,697.406,0.927356
2.710,698.039,0.944806
2.720,697.631,0.940821
2.730,697.314,0.945218
2.740,697.535,0.948478
2.750,697.833,0.946722
2.760,698.256,0.942670
2.770,698.493,0.934938
2.780,699.234,0.913484
2.790,700.269,0.882282
2.800,699.823,0.849445
2.810,698.777,0.676802
2.820,698.965,0.472903
2.830,622.490,0.749885
2.840,622.638,0.891007
2.850,623.384,0.934982
2.860,623.790,0.936620
2.870,623.664,0.958846
2.880,624.597,0.964750
2.890,624.407,0.964545
2.900,624.407,0.961706
2.910,624.272,0.953181
2.920,623.562,0.950516
2.930,623.489,0.954255
2.940,623.701,0.956261
2.950,623.445,0.956124
2.960,623.352,0.952977
2.970,623.068,0.952810
2.980,623.190,0.952716
2.990,623.433,0.954827
3.000,623.459,0.949800
3.010,623.314,0.952727
3.020,623.197,0.955352
3.030,623.384,0.963620
3.040,623.506,0.969651
3.050,623.305,0.972271
3.060,622.979,0.970024
3.070,623.349,0.952046
3.080,623.161,0.872708
3.090,624.374,0.727632
3.100,523.597,0.313554
3.110,521.721,0.736986
3.120,522.537,0.846712
3.130,524.341,0.926234
3.140,524.770,0.945900
3.150,524.806,0.954352
3.160,525.492,0.957515
3.170,526.173,0.953482
3.180,525.821,0.955785
3.190,526.093,0.956449
3.200,525.864,0.959441
3.210,525.762,0.962296
3.220,525.357,0.962638
3.230,525.512,0.967261
3.240,525.755,0.966436
3.250,525.447,0.965467
3.260,525.003,0.965528
3.270,524.693,0.964633
3.280,524.953,0.967147
3.290,524.974,0.965160
3.300,524.725,0.964837
3.310,524.662,0.963732
3.320,525.061,0.966208
3.330,524.958,0.963081
3.340,524.868,0.961546
3.350,524.596,0.954732
3.360,524.505,0.930350
3.370,524.057,0.878946
3.380,520.060,0.718636
3.390,509.128,0.606051
3.400,504.116,0.816618
3.410,499.486,0.887853
3.420,494.406,0.919848
3.430,494.964,0.932103
3.440,497.142,0.925871
3.450,496.299,0.925710
3.460,495.613,0.809094
3.470,495.927,0.762353
3.480,495.274,0.872345
3.490,495.733,0.940780
3.500,496.049,0.965475
3.510,496.297,0.968106
3.520,495.230,0.968275
3.530,495.173,0.965314
3.540,495.115,0.966818
3.550,495.053,0.964139
3.560,495.231,0.967721
3.570,494.667,0.965258
3.580,494.552,0.966046
3.590,494.467,0.968993
3.600,493.992,0.965301
3.610,493.913,0.964556
3.620,494.205,0.970805
3.630,494.575,0.970523
