time,frequency,confidence
0.000,441.208,0.874759
0.010,441.086,0.937214
0.020,439.887,0.953091
0.030,440.285,0.969842
0.040,440.335,0.969402
0.050,440.209,0.966869
0.060,440.189,0.967708
0.070,440.090,0.967968
0.080,440.234,0.968756
0.090,440.202,0.970548
0.100,440.318,0.970203
0.110,440.329,0.972328
0.120,440.096,0.970776
0.130,440.151,0.971745
0.140,440.064,0.969916
0.150,440.210,0.969833
0.160,440.134,0.969630
0.170,440.219,0.970055
0.180,440.252,0.969894
0.190,440.129,0.968218
0.200,440.414,0.972703
0.210,440.620,0.972891
0.220,440.397,0.968212
0.230,440.239,0.957769
0.240,440.343,0.927391
0.250,441.280,0.855728
0.260,443.659,0.630161
0.270,441.671,0.154019
0.280,356.248,0.300194
0.290,346.348,0.594209
0.300,345.951,0.753305
0.310,346.762,0.888394
0.320,347.783,0.923838
0.330,348.508,0.935495
0.340,349.455,0.953049
0.350,350.507,0.954546
0.360,350.226,0.962483
0.370,349.485,0.966271
0.380,349.404,0.971533
0.390,349.259,0.972396
0.400,349.377,0.972482
0.410,349.263,0.973915
0.420,349.231,0.973700
0.430,349.420,0.974873
0.440,349.842,0.978582
0.450,349.898,0.979390
0.460,350.248,0.981671
0.470,350.401,0.982715
0.480,350.471,0.983177
0.490,350.229,0.982893
0.500,350.037,0.983977
0.510,350.106,0.983638
0.520,349.988,0.983246
0.530,349.998,0.983780
0.540,349.759,0.983551
0.550,349.743,0.982828
0.560,349.724,0.982491
0.570,349.823,0.983549
0.580,349.756,0.982683
0.590,349.735,0.982818
0.600,349.687,0.982133
0.610,349.746,0.983225
0.620,349.741,0.982923
0.630,349.716,0.983436
0.640,349.819,0.982924
0.650,349.750,0.983349
0.660,349.855,0.983479
0.670,349.715,0.983027
0.680,349.811,0.983234
0.690,349.704,0.983089
0.700,349.776,0.983051
0.710,349.675,0.982881
0.720,349.754,0.982817
0.730,349.598,0.982671
0.740,349.755,0.983060
0.750,349.694,0.983072
0.760,349.736,0.982904
0.770,349.673,0.982724
0.780,349.734,0.982427
0.790,349.640,0.982333
0.800,349.706,0.982393
0.810,349.607,0.982062
0.820,349.703,0.982002
0.830,349.660,0.982010
0.840,349.804,0.982219
0.850,349.705,0.981598
0.860,349.760,0.981711
0.870,349.583,0.980874
0.880,349.645,0.980820
0.890,349.522,0.979830
0.900,349.653,0.980303
0.910,349.571,0.979339
0.920,349.720,0.979737
0.930,349.576,0.978827
0.940,349.653,0.979003
0.950,349.495,0.977935
0.960,349.579,0.978382
0.970,349.489,0.977301
0.980,349.669,0.978113
0.990,349.546,0.977134
1.000,349.707,0.978025
1.010,349.492,0.976266
1.020,349.675,0.977507
1.030,349.502,0.976401
1.040,349.694,0.977343
1.050,349.563,0.976320
1.060,349.764,0.977660
1.070,349.582,0.976017
1.080,349.743,0.977229
1.090,349.546,0.975466
1.100,349.702,0.976842
1.110,349.497,0.974622
1.120,349.692,0.976685
1.130,349.518,0.974563
1.140,349.659,0.976588
1.150,349.541,0.974213
1.160,349.726,0.976827
