time,frequency,confidence
0.000,165.290,0.451966
0.010,164.586,0.553339
0.020,164.086,0.718092
0.030,163.883,0.857175
0.040,164.121,0.862025
0.050,164.464,0.916181
0.060,164.731,0.931102
0.070,164.834,0.943312
0.080,164.697,0.917831
0.090,164.798,0.901331
0.100,164.606,0.894468
0.110,164.302,0.820645
0.120,164.012,0.857536
0.130,163.808,0.900270
0.140,163.999,0.922039
0.150,164.010,0.925398
0.160,164.068,0.923391
0.170,164.589,0.905424
0.180,165.205,0.918384
0.190,165.402,0.934409
0.200,165.303,0.916515
0.210,165.009,0.805683
0.220,163.771,0.713434
0.230,162.975,0.552511
0.240,538.680,0.070399
0.250,551.671,0.137920
0.260,331.593,0.274205
0.270,164.935,0.474682
0.280,165.220,0.767870
0.290,164.775,0.893104
0.300,164.732,0.921356
0.310,164.636,0.909707
0.320,164.650,0.929239
0.330,164.708,0.949599
0.340,164.884,0.956273
0.350,164.851,0.956609
0.360,164.737,0.947370
0.370,164.726,0.943349
0.380,164.798,0.950422
0.390,164.769,0.947750
0.400,164.855,0.942002
0.410,164.859,0.950053
0.420,164.908,0.945290
0.430,164.887,0.944607
0.440,164.924,0.942970
0.450,164.958,0.939406
0.460,164.950,0.947505
0.470,164.851,0.944097
0.480,164.869,0.945113
0.490,164.755,0.939719
0.500,164.627,0.939793
0.510,164.751,0.948178
0.520,164.810,0.948938
0.530,164.731,0.951434
0.540,164.753,0.951474
0.550,164.789,0.948954
0.560,164.732,0.938102
0.570,164.689,0.935941
0.580,164.630,0.933157
0.590,164.582,0.903680
0.600,164.601,0.916667
0.610,164.485,0.877461
0.620,164.086,0.711320
0.630,163.830,0.643515
0.640,294.881,0.610256
0.650,296.060,0.759198
0.660,294.754,0.864765
0.670,294.752,0.897119
0.680,295.572,0.901140
0.690,295.002,0.921687
0.700,295.268,0.926397
0.710,295.829,0.917834
0.720,295.174,0.942143
0.730,294.845,0.943094
0.740,294.711,0.943544
0.750,294.225,0.942347
0.760,294.314,0.948460
0.770,294.742,0.949755
0.780,294.671,0.958476
0.790,294.615,0.958564
0.800,294.396,0.960251
0.810,294.192,0.963328
0.820,294.200,0.970288
0.830,294.043,0.969121
0.840,294.079,0.971437
0.850,294.223,0.974255
0.860,294.149,0.972760
0.870,294.213,0.975576
0.880,294.349,0.975079
0.890,294.238,0.973942
0.900,294.218,0.976438
0.910,294.127,0.977953
0.920,294.306,0.979091
0.930,294.303,0.977917
0.940,294.286,0.979087
0.950,294.247,0.979338
0.960,294.026,0.976511
0.970,294.094,0.977961
0.980,294.004,0.977029
0.990,294.027,0.976419
1.000,294.119,0.977187
1.010,294.200,0.977848
1.020,294.178,0.977271
1.030,294.169,0.978817
1.040,294.112,0.977736
1.050,294.052,0.977247
1.060,294.028,0.979220
1.070,293.994,0.978952
1.080,293.950,0.977286
1.090,293.954,0.977360
1.100,293.930,0.977269
1.110,293.953,0.978017
1.120,293.999,0.978615
1.130,293.985,0.979351
1.140,293.975,0.979016
1.150,293.899,0.977429
1.160,293.873,0.975112
1.170,293.888,0.975675
1.180,293.936,0.975909
1.190,293.956,0.975621
1.200,293.931,0.976390
1.210,293.866,0.976425
1.220,293.857,0.976902
1.230,293.886,0.975779
1.240,293.801,0.973583
1.250,293.745,0.971627
1.260,293.778,0.972791
1.270,293.813,0.973631
1.280,293.920,0.976572
1.290,293.873,0.975090
1.300,293.846,0.973204
1.310,293.894,0.973788
1.320,293.840,0.972051
1.330,293.896,0.973305
1.340,293.938,0.972881
1.350,293.896,0.973902
1.360,293.822,0.973151
1.370,293.905,0.974309
1.380,293.884,0.973535
1.390,293.758,0.969847
1.400,293.833,0.971308
1.410,293.778,0.969959
1.420,293.698,0.968933
1.430,293.778,0.970765
1.440,293.834,0.971093
1.450,293.893,0.971399
1.460,293.819,0.969066
1.470,293.885,0.969407
1.480,293.823,0.967212
1.490,293.912,0.970652
1.500,293.912,0.972031
1.510,293.879,0.972813
1.520,293.875,0.970943
1.530,293.795,0.968928
1.540,293.759,0.967772
1.550,293.767,0.966846
1.560,293.739,0.966553
1.570,293.797,0.968533
1.580,293.829,0.970937
1.590,293.782,0.967623
1.600,293.825,0.967812
1.610,293.833,0.967859
1.620,293.856,0.967015
1.630,293.902,0.967316
1.640,293.957,0.970013
1.650,293.868,0.970088
1.660,293.840,0.969260
1.670,293.818,0.967075
1.680,293.812,0.966657
1.690,293.835,0.964473
1.700,293.878,0.964520
1.710,293.771,0.963706
1.720,293.838,0.964957
1.730,293.852,0.966560
1.740,293.939,0.965005
1.750,294.045,0.967164
1.760,294.125,0.968852
1.770,294.265,0.969249
1.780,294.311,0.970858
1.790,294.312,0.971169
1.800,294.357,0.972634
1.810,294.337,0.972486
1.820,294.299,0.971103
1.830,294.272,0.971616
1.840,294.259,0.972649
1.850,294.222,0.969026
1.860,294.263,0.969213
1.870,294.190,0.970006
1.880,294.237,0.970235
1.890,294.217,0.970577
1.900,294.225,0.969809
1.910,294.220,0.970183
1.920,294.221,0.967031
1.930,294.176,0.955154
1.940,294.108,0.935954
1.950,294.376,0.906775
1.960,294.483,0.888439
1.970,294.757,0.861101
1.980,294.596,0.716355
1.990,294.587,0.383340
2.000,245.606,0.729757
2.010,246.544,0.845690
2.020,246.824,0.889173
2.030,246.781,0.926057
2.040,247.016,0.935522
2.050,246.969,0.935785
2.060,246.871,0.932830
2.070,247.043,0.941541
2.080,247.006,0.936827
2.090,246.880,0.933425
2.100,246.889,0.935861
2.110,246.794,0.932749
2.120,247.017,0.942472
2.130,246.922,0.936184
2.140,246.824,0.935179
2.150,246.882,0.933282
2.160,246.751,0.935460
2.170,246.735,0.928100
2.180,246.868,0.941215
2.190,246.956,0.940246
2.200,247.071,0.947895
2.210,247.122,0.940718
2.220,247.054,0.943182
2.230,247.094,0.938025
2.240,246.989,0.940909
2.250,246.993,0.938612
2.260,246.885,0.931204
2.270,246.799,0.927096
2.280,246.681,0.912276
2.290,246.764,0.910622
2.300,246.846,0.905895
2.310,247.054,0.888283
2.320,246.216,0.716137
2.330,196.767,0.444437
2.340,196.247,0.739450
2.350,196.038,0.816939
2.360,196.059,0.838856
2.370,196.169,0.815071
2.380,196.343,0.808544
2.390,196.178,0.781409
2.400,195.923,0.793072
2.410,195.982,0.822861
2.420,195.939,0.874421
2.430,196.339,0.912278
2.440,196.355,0.912666
2.450,196.272,0.928027
2.460,196.244,0.932679
2.470,196.299,0.933843
2.480,196.331,0.932619
2.490,196.309,0.935142
2.500,196.130,0.933198
2.510,196.294,0.943292
2.520,196.244,0.939197
2.530,196.210,0.938035
2.540,196.228,0.936197
2.550,196.200,0.935381
2.560,196.356,0.946772
2.570,196.269,0.940332
2.580,196.186,0.934944
2.590,196.117,0.927090
2.600,196.209,0.930233
2.610,196.315,0.941585
2.620,196.296,0.938139
2.630,196.261,0.935942
2.640,196.311,0.934536
2.650,196.332,0.938261
2.660,196.395,0.944773
2.670,196.294,0.941540
2.680,196.250,0.939002
