time,frequency,confidence
0.000,1291.681,0.010099
0.010,37.514,0.101901
0.020,36.757,0.374706
0.030,36.318,0.030009
0.040,328.548,0.064250
0.050,333.081,0.090449
0.060,340.273,0.204009
0.070,336.097,0.277917
0.080,335.643,0.209388
0.090,327.099,0.232685
0.100,328.572,0.124152
0.110,324.790,0.020379
0.120,1302.900,0.020937
0.130,1308.444,0.059753
0.140,1880.481,0.023223
0.150,1860.931,0.082946
0.160,1171.320,0.061109
0.170,1865.458,0.042749
0.180,1852.261,0.015987
0.190,330.378,0.026775
0.200,1624.545,0.014209
0.210,32.639,0.009366
0.220,1320.040,0.013430
0.230,328.670,0.014309
0.240,327.709,0.029828
0.250,32.265,0.077536
0.260,323.920,0.091324
0.270,327.335,0.104786
0.280,328.785,0.038126
0.290,64.322,0.026912
0.300,32.449,0.015333
0.310,330.324,0.021812
0.320,1850.417,0.037872
0.330,1969.514,0.046772
0.340,328.852,0.026537
0.350,634.336,0.038797
0.360,321.337,0.055720
0.370,633.861,0.043449
0.380,588.236,0.043447
0.390,1180.237,0.041540
0.400,250.939,0.025964
0.410,243.779,0.075391
0.420,621.929,0.064670
0.430,632.091,0.052882
0.440,1024.938,0.059983
0.450,1962.577,0.008412
0.460,1313.778,0.006800
0.470,1298.950,0.007272
0.480,1225.040,0.005711
0.490,32.390,0.010141
0.500,32.289,0.070189
0.510,32.240,0.030774
0.520,933.984,0.009049
0.530,933.729,0.010300
0.540,1794.965,0.009640
0.550,885.829,0.004149
0.560,32.301,0.011376
0.570,32.387,0.076540
0.580,32.312,0.187468
0.590,32.480,0.054691
0.600,32.284,0.033861
0.610,31.989,0.111273
0.620,32.276,0.015295
0.630,1241.263,0.006709
0.640,49.642,0.034266
0.650,32.224,0.024881
0.660,32.393,0.016777
0.670,32.809,0.034841
0.680,1859.704,0.016215
0.690,1000.489,0.032037
0.700,1023.991,0.025977
0.710,992.434,0.025376
0.720,992.178,0.017572
0.730,1185.352,0.008440
0.740,1162.196,0.027266
0.750,1167.834,0.028746
0.760,590.003,0.039100
0.770,589.624,0.076037
0.780,596.707,0.065300
0.790,469.353,0.070889
0.800,468.661,0.071052
0.810,397.518,0.024551
0.820,977.666,0.025986
0.830,51.293,0.012896
0.840,51.713,0.060269
0.850,1242.001,0.024452
0.860,1221.912,0.012353
0.870,32.555,0.046638
0.880,1972.462,0.008141
0.890,1904.623,0.009545
0.900,1446.720,0.017072
0.910,1439.525,0.025465
0.920,32.217,0.004457
0.930,1236.824,0.002563
0.940,1232.962,0.005852
0.950,1786.661,0.009973
0.960,1813.441,0.006798
0.970,1784.486,0.011070
0.980,1780.343,0.005759
0.990,1740.086,0.018139
1.000,32.358,0.038518
1.010,32.273,0.006299
1.020,1289.167,0.004622
1.030,1232.112,0.004416
1.040,32.260,0.008020
1.050,1238.999,0.012018
1.060,34.020,0.027275
1.070,33.803,0.019842
1.080,32.244,0.027096
1.090,32.311,0.065461
1.100,32.196,0.024073
1.110,1889.572,0.077653
1.120,1896.335,0.063253
1.130,589.554,0.044048
1.140,590.421,0.037073
1.150,596.847,0.104497
1.160,596.322,0.091880
1.170,597.494,0.089205
1.180,657.168,0.082539
1.190,656.844,0.119538
1.200,1965.259,0.016942
1.210,1286.486,0.017086
1.220,1163.782,0.019717
1.230,269.254,0.021876
1.240,268.885,0.016629
1.250,1693.535,0.051149
1.260,32.499,0.041748
1.270,32.848,0.050813
1.280,32.939,0.046418
1.290,32.809,0.004305
1.300,32.092,0.001981
1.310,31.989,0.006024
1.320,32.145,0.007275
1.330,32.133,0.011564
1.340,49.425,0.019983
1.350,60.099,0.003835
1.360,32.852,0.027495
1.370,1220.356,0.029982
1.380,1220.106,0.030391
1.390,1230.098,0.067364
1.400,1236.033,0.010332
1.410,1233.828,0.010990
1.420,1231.973,0.036796
1.430,52.279,0.024767
1.440,1210.918,0.023416
1.450,49.300,0.011969
1.460,1412.155,0.004275
1.470,1315.647,0.014312
1.480,32.585,0.010790
1.490,157.517,0.053352
1.500,588.713,0.072241
1.510,593.715,0.131039
1.520,595.528,0.114634
1.530,596.323,0.093321
1.540,624.767,0.082815
1.550,633.024,0.110186
1.560,601.060,0.078384
1.570,32.266,0.010578
1.580,887.039,0.013479
1.590,883.360,0.015286
1.600,885.643,0.010583
1.610,32.183,0.019861
1.620,32.277,0.014901
1.630,32.873,0.023874
1.640,33.365,0.110988
1.650,33.302,0.020046
1.660,1881.030,0.021550
1.670,265.384,0.030341
1.680,267.876,0.009289
1.690,1220.232,0.005221
1.700,970.616,0.014002
1.710,35.007,0.015365
1.720,1023.565,0.022505
1.730,1031.131,0.042724
1.740,33.396,0.105608
1.750,32.873,0.080556
1.760,32.988,0.034740
1.770,1745.552,0.009832
1.780,49.280,0.038824
1.790,32.218,0.011003
1.800,1193.323,0.010288
1.810,268.863,0.011866
1.820,1863.213,0.008324
1.830,1873.271,0.030050
1.840,1181.002,0.031727
1.850,134.497,0.040199
1.860,399.474,0.049663
1.870,588.261,0.019501
1.880,32.684,0.033163
1.890,243.171,0.068624
1.900,659.363,0.056379
1.910,658.593,0.065884
1.920,656.973,0.051125
1.930,660.114,0.042912
1.940,981.327,0.053321
1.950,986.349,0.018615
1.960,46.922,0.020636
1.970,47.406,0.025637
1.980,985.888,0.010553
1.990,37.864,0.130714
2.000,33.572,0.115800
2.010,33.145,0.397585
2.020,33.152,0.085842
2.030,918.677,0.012845
2.040,32.234,0.018346
2.050,33.578,0.024696
2.060,1864.808,0.042833
2.070,32.358,0.015802
2.080,1914.214,0.019651
2.090,1164.779,0.018173
2.100,1160.276,0.023256
2.110,1129.303,0.017240
2.120,1166.523,0.006994
2.130,1179.540,0.010610
2.140,1181.477,0.010302
2.150,1402.354,0.008858
2.160,1411.752,0.009583
2.170,1723.782,0.025251
2.180,1459.751,0.035275
2.190,1722.325,0.081498
2.200,1764.173,0.036257
2.210,1170.466,0.016223
2.220,1180.560,0.036166
2.230,596.770,0.021779
2.240,590.915,0.052773
2.250,599.508,0.045889
2.260,597.215,0.071484
2.270,658.679,0.077281
2.280,633.749,0.081043
2.290,647.848,0.060071
2.300,32.551,0.018977
2.310,32.900,0.003003
2.320,32.372,0.007080
2.330,32.390,0.018414
2.340,32.252,0.007723
2.350,32.088,0.026157
2.360,32.142,0.010724
2.370,56.160,0.003666
2.380,1197.268,0.005017
2.390,1461.897,0.006395
2.400,1300.125,0.007004
2.410,1320.951,0.009516
2.420,1331.283,0.017551
2.430,1238.603,0.012468
2.440,1237.348,0.011753
2.450,48.295,0.138683
2.460,48.486,0.064272
2.470,1023.968,0.014512
2.480,33.342,0.038731
2.490,1302.369,0.006008
2.500,1760.419,0.014387
2.510,1766.317,0.016344
