time,frequency,confidence
0.000,32.379,0.010540
0.010,45.897,0.022350
0.020,182.439,0.026485
0.030,45.541,0.015946
0.040,549.572,0.092367
0.050,553.346,0.048390
0.060,195.049,0.014736
0.070,133.937,0.048513
0.080,195.729,0.305260
0.090,194.655,0.240378
0.100,65.101,0.557489
0.110,64.957,0.768671
0.120,65.249,0.862300
0.130,65.324,0.904093
0.140,65.223,0.900680
0.150,65.238,0.874239
0.160,65.259,0.903623
0.170,65.202,0.908433
0.180,65.206,0.913609
0.190,65.213,0.915910
0.200,65.163,0.902639
0.210,65.166,0.898319
0.220,65.288,0.909302
0.230,65.230,0.918632
0.240,65.147,0.903258
0.250,65.205,0.902251
0.260,65.179,0.905811
0.270,65.216,0.898138
0.280,65.136,0.916248
0.290,65.080,0.904419
0.300,65.130,0.899158
0.310,65.097,0.908514
0.320,65.137,0.895782
0.330,65.095,0.915099
0.340,65.100,0.900016
0.350,65.217,0.894404
0.360,65.171,0.911112
0.370,65.233,0.892098
0.380,65.221,0.894318
0.390,65.177,0.896414
0.400,65.190,0.891899
0.410,65.243,0.875840
0.420,65.299,0.886772
0.430,65.185,0.891535
0.440,65.235,0.873227
0.450,65.253,0.894820
0.460,65.359,0.903911
0.470,65.266,0.855488
0.480,65.297,0.884771
0.490,65.193,0.901682
0.500,65.228,0.870259
0.510,65.263,0.847648
0.520,65.171,0.883585
0.530,65.195,0.852120
0.540,65.157,0.886023
0.550,65.238,0.874851
0.560,65.167,0.856636
0.570,65.135,0.854923
0.580,65.171,0.886220
0.590,65.081,0.897592
0.600,65.189,0.862580
0.610,65.196,0.868654
0.620,65.132,0.876672
0.630,65.144,0.883412
0.640,65.151,0.882434
0.650,65.222,0.860187
0.660,65.215,0.860991
0.670,65.152,0.851562
0.680,65.192,0.861154
0.690,65.208,0.846111
0.700,65.175,0.851870
0.710,65.249,0.840997
0.720,65.223,0.888261
0.730,65.178,0.875503
0.740,65.245,0.854689
0.750,65.241,0.882182
0.760,65.224,0.863119
0.770,65.191,0.872906
0.780,65.243,0.872610
0.790,65.231,0.857918
0.800,65.306,0.849850
0.810,65.280,0.889035
0.820,65.187,0.888251
0.830,65.267,0.830706
0.840,65.317,0.882281
0.850,65.220,0.874106
0.860,65.298,0.852642
0.870,65.207,0.869182
0.880,65.262,0.864170
0.890,65.287,0.849704
0.900,65.191,0.853917
0.910,65.268,0.851171
0.920,65.309,0.852252
0.930,65.221,0.856902
0.940,65.268,0.864049
0.950,65.340,0.868129
0.960,65.223,0.849691
0.970,65.353,0.850406
0.980,65.232,0.885743
0.990,65.237,0.893238
1.000,65.291,0.882036
1.010,65.291,0.878730
1.020,65.284,0.859933
1.030,65.243,0.880232
1.040,65.308,0.896483
1.050,65.262,0.875640
1.060,65.356,0.827275
1.070,65.305,0.885871
1.080,65.249,0.880475
1.090,65.286,0.840648
1.100,65.285,0.865513
1.110,65.259,0.833084
1.120,65.323,0.846409
1.130,65.210,0.851352
1.140,65.273,0.855643
1.150,65.345,0.830883
1.160,65.234,0.829892
1.170,65.319,0.844945
1.180,65.310,0.787363
1.190,65.221,0.800222
1.200,65.340,0.750367
1.210,65.362,0.793997
1.220,65.273,0.837507
1.230,65.338,0.850806
1.240,65.276,0.785477
1.250,65.233,0.844190
1.260,65.305,0.842176
1.270,65.337,0.876190
1.280,65.323,0.884277
1.290,65.303,0.815341
1.300,65.307,0.868000
1.310,65.203,0.807672
1.320,65.311,0.734932
1.330,65.001,0.336508
1.340,127.943,0.195942
1.350,129.323,0.185787
1.360,130.673,0.451518
1.370,130.480,0.566095
1.380,130.952,0.783201
1.390,130.815,0.781458
1.400,130.609,0.762388
1.410,130.704,0.743668
1.420,130.741,0.651742
1.430,130.563,0.795496
1.440,130.843,0.839649
1.450,130.765,0.863513
1.460,130.837,0.897019
1.470,131.099,0.912376
1.480,130.925,0.922096
1.490,130.794,0.915543
1.500,130.789,0.917613
1.510,130.862,0.935597
1.520,130.977,0.941006
1.530,131.013,0.945174
1.540,130.887,0.948689
1.550,131.017,0.946182
1.560,130.966,0.952490
1.570,130.802,0.942659
1.580,130.867,0.945192
1.590,130.902,0.952361
1.600,130.883,0.948870
1.610,130.922,0.951700
1.620,130.860,0.950853
1.630,130.792,0.942956
1.640,130.794,0.949707
1.650,130.994,0.953418
1.660,130.893,0.951247
1.670,130.775,0.954443
1.680,130.919,0.952221
1.690,130.873,0.958617
1.700,130.880,0.956228
1.710,130.857,0.953733
1.720,130.794,0.957415
1.730,130.868,0.953238
1.740,130.934,0.961354
1.750,130.828,0.957810
1.760,130.751,0.949338
1.770,130.779,0.956859
1.780,130.948,0.960776
1.790,130.811,0.956735
1.800,130.671,0.956089
1.810,130.778,0.955989
