time,frequency,confidence
0.000,78.178,0.495323
0.010,77.738,0.606970
0.020,77.460,0.713150
0.030,77.604,0.843554
0.040,77.640,0.842725
0.050,77.602,0.791712
0.060,77.746,0.790417
0.070,77.692,0.685226
0.080,77.793,0.670475
0.090,77.909,0.541854
0.100,78.099,0.618672
0.110,78.429,0.485344
0.120,78.763,0.370695
0.130,81.266,0.020585
0.140,78.738,0.019418
0.150,278.000,0.101586
0.160,275.991,0.113600
0.170,278.513,0.043151
0.180,288.870,0.062337
0.190,244.483,0.226102
0.200,48.841,0.216704
0.210,48.906,0.786882
0.220,49.104,0.770538
0.230,49.103,0.830124
0.240,49.189,0.774977
0.250,49.035,0.840117
0.260,49.080,0.790167
0.270,49.105,0.852202
0.280,49.030,0.745802
0.290,49.032,0.836160
0.300,48.948,0.735023
0.310,48.998,0.862086
0.320,48.974,0.762601
0.330,49.031,0.820289
0.340,48.934,0.711283
0.350,48.974,0.860218
0.360,48.999,0.755039
0.370,49.006,0.833574
0.380,49.001,0.765460
0.390,48.998,0.806873
0.400,49.026,0.776530
0.410,48.968,0.819817
0.420,49.001,0.816856
0.430,48.946,0.760754
0.440,48.985,0.788773
0.450,48.917,0.735543
0.460,49.008,0.757442
0.470,48.976,0.719916
0.480,48.954,0.660855
0.490,48.938,0.710142
0.500,48.916,0.754042
0.510,49.029,0.841318
0.520,48.917,0.707153
0.530,49.011,0.767769
0.540,48.892,0.732019
0.550,49.011,0.806499
0.560,48.903,0.688953
0.570,49.025,0.741585
0.580,48.838,0.596080
0.590,48.961,0.650961
0.600,48.830,0.687909
0.610,49.048,0.668554
0.620,48.845,0.636547
0.630,49.014,0.528995
0.640,48.828,0.603744
0.650,49.047,0.501075
0.660,48.842,0.572368
0.670,245.281,0.428630
0.680,48.801,0.452489
0.690,48.949,0.433449
0.700,48.834,0.483157
0.710,245.013,0.509024
0.720,243.104,0.401798
0.730,241.679,0.391456
0.740,144.720,0.113163
0.750,140.508,0.192387
0.760,139.403,0.415104
0.770,139.336,0.303602
0.780,69.398,0.316894
0.790,69.527,0.224010
0.800,69.363,0.774551
0.810,69.350,0.803498
0.820,69.412,0.840969
0.830,69.618,0.928725
0.840,69.576,0.949565
0.850,69.546,0.933381
0.860,69.466,0.950066
0.870,69.375,0.945765
0.880,69.332,0.912473
0.890,69.407,0.873685
0.900,69.334,0.936837
0.910,69.334,0.942061
0.920,69.504,0.900828
0.930,69.484,0.936865
0.940,69.324,0.955152
0.950,69.367,0.937971
0.960,69.416,0.952736
0.970,69.373,0.958878
0.980,69.286,0.920367
0.990,69.352,0.944016
1.000,69.417,0.963330
1.010,69.351,0.944714
1.020,69.428,0.938874
1.030,69.437,0.957001
1.040,69.350,0.950210
1.050,69.333,0.939873
1.060,69.333,0.951726
1.070,69.283,0.949550
1.080,69.315,0.936853
1.090,69.414,0.948993
1.100,69.408,0.948624
1.110,69.366,0.934646
1.120,69.355,0.946898
1.130,69.454,0.958370
1.140,69.352,0.941182
1.150,69.360,0.917839
1.160,69.446,0.946921
1.170,69.406,0.946354
1.180,69.378,0.924875
1.190,69.366,0.949919
1.200,69.325,0.947278
1.210,69.339,0.921317
1.220,69.369,0.940677
1.230,69.395,0.943018
1.240,69.402,0.923141
1.250,69.367,0.926667
1.260,69.422,0.955417
1.270,69.318,0.934108
1.280,69.385,0.887044
1.290,69.395,0.932760
1.300,69.358,0.940792
1.310,69.373,0.903123
1.320,69.373,0.933016
1.330,69.318,0.941464
1.340,69.305,0.927214
1.350,69.366,0.931235
1.360,69.418,0.949412
1.370,69.374,0.924366
1.380,69.388,0.905193
1.390,69.422,0.948927
1.400,69.300,0.937770
1.410,69.349,0.913012
1.420,69.422,0.940316
1.430,69.348,0.937178
1.440,69.370,0.915888
1.450,69.383,0.928267
1.460,69.406,0.949704
1.470,69.333,0.933269
1.480,69.391,0.937550
1.490,69.473,0.944428
1.500,69.385,0.931989
1.510,69.442,0.924890
1.520,69.424,0.946657
1.530,69.363,0.946565
1.540,69.373,0.929401
1.550,69.432,0.933120
1.560,69.396,0.939981
1.570,69.382,0.919155
1.580,69.408,0.940854
1.590,69.424,0.951297
1.600,69.335,0.938569
1.610,69.450,0.952137
1.620,69.474,0.937918
1.630,69.418,0.935314
1.640,69.398,0.906140
1.650,69.444,0.917668
1.660,69.314,0.902102
1.670,69.245,0.413740
1.680,211.526,0.341825
1.690,217.624,0.138301
1.700,221.595,0.116278
1.710,223.258,0.188056
1.720,218.720,0.358073
1.730,43.588,0.764775
1.740,43.485,0.626969
1.750,43.381,0.768065
1.760,43.400,0.587284
1.770,43.380,0.803707
1.780,43.416,0.676044
1.790,43.564,0.806553
1.800,43.635,0.787955
1.810,43.626,0.921354
1.820,43.606,0.921235
1.830,43.580,0.912060
1.840,43.579,0.899379
1.850,43.558,0.819322
1.860,43.554,0.914872
1.870,43.461,0.788885
1.880,43.564,0.912684
1.890,43.629,0.895457
1.900,43.630,0.916009
1.910,43.568,0.926937
1.920,43.615,0.928332
1.930,43.642,0.937515
1.940,43.624,0.843502
1.950,43.565,0.931338
1.960,43.443,0.848164
1.970,43.531,0.859671
1.980,43.607,0.805118
1.990,43.701,0.468739
2.000,221.053,0.140434
2.010,142.119,0.093215
2.020,211.420,0.293238
2.030,138.859,0.256228
2.040,69.480,0.299374
2.050,69.268,0.738328
2.060,69.399,0.777675
2.070,69.824,0.292423
2.080,69.710,0.527837
2.090,69.588,0.453015
2.100,69.308,0.522206
2.110,69.204,0.620163
2.120,69.536,0.821398
2.130,69.872,0.716222
2.140,69.913,0.657575
2.150,69.797,0.802199
2.160,69.514,0.728278
2.170,69.400,0.605843
2.180,69.299,0.714863
2.190,69.414,0.569354
2.200,69.515,0.310928
2.210,69.344,0.870313
2.220,69.293,0.818769
2.230,69.438,0.716384
2.240,69.482,0.741603
2.250,69.678,0.677930
2.260,69.521,0.681531
2.270,69.472,0.804972
2.280,69.286,0.903818
2.290,69.203,0.846769
2.300,69.342,0.735390
2.310,69.383,0.872800
2.320,69.331,0.928622
2.330,69.365,0.925367
2.340,69.368,0.922827
2.350,69.390,0.935756
2.360,69.409,0.911350
2.370,69.441,0.929658
2.380,69.446,0.947611
2.390,69.347,0.909041
2.400,69.379,0.859461
2.410,69.430,0.934615
2.420,69.341,0.938850
2.430,69.422,0.920480
2.440,69.359,0.936654
2.450,69.353,0.947319
2.460,69.411,0.903667
2.470,69.442,0.911166
2.480,69.392,0.949877
2.490,69.270,0.919304
2.500,69.354,0.942034
2.510,69.406,0.948423
2.520,69.340,0.924989
2.530,69.462,0.888404
2.540,69.466,0.946089
2.550,69.352,0.944516
2.560,69.333,0.926486
2.570,69.377,0.927100
2.580,69.327,0.940156
2.590,69.326,0.896452
2.600,69.366,0.930032
2.610,69.381,0.938911
2.620,69.323,0.927464
2.630,69.378,0.945585
2.640,69.407,0.940968
2.650,69.372,0.931865
2.660,69.383,0.913072
2.670,69.414,0.939315
2.680,69.359,0.935504
2.690,69.380,0.914606
2.700,69.381,0.938542
2.710,69.324,0.933334
2.720,69.348,0.910458
2.730,69.433,0.934654
2.740,69.438,0.933951
2.750,69.395,0.920967
2.760,69.373,0.947167
2.770,69.412,0.944884
2.780,69.401,0.933230
2.790,69.396,0.909314
2.800,69.471,0.940799
2.810,69.441,0.944855
2.820,69.381,0.917019
2.830,69.408,0.946168
2.840,69.400,0.944758
2.850,69.392,0.923814
2.860,69.436,0.949513
2.870,69.491,0.951855
2.880,69.509,0.935710
2.890,69.385,0.943627
2.900,69.418,0.952633
2.910,69.357,0.934769
2.920,69.320,0.887754
2.930,69.261,0.809709
2.940,69.033,0.727117
2.950,68.455,0.255864
2.960,66.502,0.253412
2.970,197.483,0.267944
2.980,131.198,0.236624
