time,frequency,confidence
0.000,497.301,0.891090
0.010,496.674,0.952801
0.020,496.581,0.968042
0.030,495.966,0.981407
0.040,495.815,0.983776
0.050,495.647,0.983695
0.060,495.392,0.982995
0.070,495.313,0.980620
0.080,495.624,0.979552
0.090,495.548,0.980280
0.100,495.325,0.979851
0.110,495.454,0.981427
0.120,495.410,0.982621
0.130,495.190,0.980386
0.140,494.854,0.970293
0.150,494.593,0.949880
0.160,494.299,0.899892
0.170,493.851,0.746052
0.180,490.938,0.284123
0.190,490.489,0.106680
0.200,327.954,0.096667
0.210,664.095,0.161648
0.220,663.630,0.322525
0.230,664.804,0.494935
0.240,664.586,0.647464
0.250,663.173,0.831786
0.260,662.136,0.922228
0.270,660.766,0.924438
0.280,660.780,0.928540
0.290,659.770,0.928344
0.300,659.900,0.930971
0.310,659.867,0.942390
0.320,660.093,0.934600
0.330,660.206,0.941480
0.340,660.288,0.951942
0.350,660.100,0.950221
0.360,659.724,0.951655
0.370,659.603,0.953051
0.380,659.743,0.956547
0.390,659.811,0.956200
0.400,659.863,0.958088
0.410,659.504,0.950596
0.420,659.557,0.952235
0.430,659.252,0.948548
0.440,659.582,0.957604
0.450,660.102,0.962488
0.460,660.293,0.954872
0.470,660.062,0.951415
0.480,659.728,0.956124
0.490,659.510,0.957318
0.500,658.956,0.949299
0.510,658.263,0.899197
0.520,658.434,0.857348
0.530,658.850,0.827780
0.540,660.204,0.879797
0.550,661.337,0.882200
0.560,662.354,0.867576
0.570,661.361,0.910511
0.580,660.945,0.924002
0.590,663.409,0.941158
0.600,663.838,0.940931
0.610,665.712,0.930406
0.620,665.274,0.939450
0.630,663.728,0.944195
0.640,662.791,0.958406
0.650,662.511,0.955340
0.660,661.854,0.934853
0.670,663.384,0.924702
0.680,665.838,0.899957
0.690,664.398,0.923238
0.700,663.415,0.951334
0.710,661.962,0.956805
0.720,661.342,0.956361
0.730,660.431,0.957594
0.740,659.952,0.950979
0.750,660.071,0.948681
0.760,660.101,0.959935
0.770,659.733,0.957229
0.780,658.892,0.910207
0.790,658.930,0.873008
0.800,660.437,0.807365
0.810,659.718,0.857503
0.820,659.711,0.798845
0.830,661.941,0.769844
0.840,659.485,0.524663
0.850,1078.558,0.085695
0.860,1049.227,0.203317
0.870,989.511,0.574728
0.880,984.584,0.878251
0.890,984.120,0.909326
0.900,986.765,0.921828
0.910,987.972,0.951850
0.920,987.473,0.953109
0.930,987.120,0.957110
0.940,987.988,0.959651
0.950,989.516,0.956941
0.960,989.812,0.950207
0.970,989.299,0.954084
0.980,988.678,0.959113
0.990,988.256,0.960566
1.000,988.030,0.958603
1.010,987.942,0.957337
1.020,987.888,0.957257
1.030,988.697,0.959599
1.040,988.942,0.956007
1.050,989.547,0.953368
1.060,989.107,0.952190
1.070,988.925,0.946554
1.080,988.824,0.945811
1.090,988.095,0.949226
1.100,987.569,0.957367
1.110,987.750,0.955890
1.120,988.485,0.954073
1.130,988.693,0.952250
1.140,988.370,0.953850
1.150,988.381,0.957311
1.160,988.732,0.958591
1.170,988.756,0.954364
1.180,988.691,0.952564
1.190,987.922,0.955407
1.200,987.798,0.958380
1.210,987.953,0.958510
1.220,988.058,0.956213
1.230,988.108,0.952300
1.240,987.356,0.952116
1.250,987.585,0.953848
1.260,988.279,0.953924
1.270,988.315,0.953285
1.280,987.487,0.950188
1.290,987.350,0.955009
1.300,987.747,0.958462
1.310,988.039,0.959076
1.320,988.054,0.952810
1.330,987.432,0.954948
1.340,987.662,0.955626
1.350,988.446,0.954629
1.360,988.691,0.949618
1.370,988.421,0.943306
1.380,987.508,0.945862
1.390,987.410,0.951124
1.400,987.534,0.951802
1.410,988.007,0.953415
1.420,988.484,0.955545
1.430,988.198,0.956189
1.440,988.304,0.957015
1.450,988.327,0.956218
1.460,988.345,0.950891
1.470,987.917,0.948432
1.480,987.772,0.950499
1.490,988.691,0.954795
1.500,989.626,0.952445
1.510,989.350,0.949026
1.520,989.022,0.950525
1.530,988.681,0.954988
1.540,989.017,0.955902
1.550,988.863,0.949108
1.560,989.001,0.940453
1.570,989.068,0.943284
1.580,988.895,0.938314
1.590,988.740,0.927292
1.600,988.559,0.928243
1.610,989.061,0.936163
1.620,988.775,0.940786
1.630,988.190,0.939350
1.640,988.160,0.942262
1.650,988.862,0.948781
1.660,988.777,0.950386
1.670,988.048,0.947295
1.680,988.029,0.947255
1.690,988.524,0.951956
1.700,989.056,0.950490
1.710,988.428,0.950559
1.720,987.929,0.951292
1.730,988.081,0.952117
1.740,988.370,0.952764
1.750,987.738,0.952359
1.760,987.688,0.956231
1.770,988.055,0.957575
1.780,988.063,0.956806
1.790,988.251,0.953230
1.800,987.838,0.951282
1.810,987.816,0.954202
1.820,988.194,0.952995
1.830,988.123,0.954512
1.840,988.215,0.954550
1.850,987.810,0.957051
1.860,987.887,0.958827
1.870,987.585,0.957072
1.880,987.746,0.955318
1.890,987.761,0.953442
1.900,987.585,0.954704
1.910,987.955,0.955768
1.920,988.165,0.954608
1.930,988.105,0.952043
1.940,987.438,0.952321
1.950,987.363,0.954414
1.960,987.396,0.955624
1.970,987.847,0.956751
1.980,988.183,0.957462
1.990,987.622,0.955824
2.000,987.926,0.956873
2.010,988.242,0.957114
2.020,988.314,0.955562
2.030,988.550,0.953945
2.040,988.101,0.954482
2.050,988.374,0.955284
2.060,988.573,0.954844
2.070,988.536,0.954941
2.080,988.560,0.954722
2.090,988.180,0.957346
2.100,988.766,0.959472
2.110,988.372,0.957289
2.120,988.200,0.954403
2.130,988.304,0.952006
2.140,987.775,0.953812
2.150,987.703,0.954598
2.160,987.743,0.953219
2.170,987.964,0.953927
2.180,987.805,0.953355
2.190,987.134,0.951469
2.200,986.825,0.943621
2.210,987.476,0.926927
2.220,987.047,0.876623
2.230,985.303,0.775015
2.240,983.511,0.297485
2.250,553.187,0.082315
2.260,1144.217,0.139891
2.270,1164.644,0.566328
2.280,1172.060,0.862073
2.290,1175.577,0.923523
2.300,1176.632,0.941680
2.310,1176.450,0.952628
2.320,1177.452,0.956756
2.330,1177.804,0.947494
2.340,1176.385,0.942179
2.350,1175.830,0.949922
2.360,1175.910,0.945739
2.370,1175.544,0.934808
2.380,1176.702,0.935621
2.390,1177.066,0.952344
2.400,1176.745,0.948129
2.410,1176.169,0.944738
2.420,1176.686,0.943526
2.430,1177.519,0.930481
2.440,1177.321,0.948728
2.450,1175.444,0.941304
2.460,1175.612,0.944898
2.470,1178.251,0.955204
2.480,1179.585,0.955839
2.490,1180.150,0.939202
2.500,1179.303,0.942612
2.510,1177.162,0.959767
2.520,1175.984,0.964567
2.530,1177.283,0.962395
2.540,1179.532,0.946033
2.550,1181.393,0.938268
2.560,1178.392,0.961288
2.570,1173.786,0.969332
2.580,1174.269,0.958153
2.590,1178.838,0.855834
2.600,1177.263,0.807531
2.610,1172.964,0.883612
2.620,1174.376,0.933604
2.630,1176.728,0.957746
2.640,1175.987,0.962659
2.650,1174.559,0.967059
2.660,1174.547,0.963296
2.670,1176.357,0.962490
2.680,1177.905,0.955652
2.690,1177.592,0.945574
2.700,1177.114,0.942927
2.710,1176.364,0.954770
2.720,1173.963,0.968110
2.730,1172.396,0.967258
2.740,1176.097,0.969945
2.750,1179.949,0.954300
2.760,1178.599,0.915169
2.770,1177.221,0.804292
2.780,1183.163,0.578575
2.790,1185.785,0.342258
2.800,1185.347,0.259721
2.810,1414.088,0.075042
2.820,1384.921,0.350029
2.830,1384.477,0.606174
2.840,1398.400,0.783562
2.850,1403.892,0.861605
2.860,1403.425,0.879970
2.870,1400.664,0.888044
2.880,1401.104,0.921666
2.890,1402.642,0.928811
2.900,1399.857,0.928740
2.910,1401.511,0.927420
2.920,1402.171,0.956523
2.930,1404.014,0.952046
2.940,1404.829,0.945158
2.950,1405.873,0.941473
2.960,1405.881,0.962762
2.970,1404.254,0.960982
2.980,1402.941,0.960535
2.990,1401.097,0.964152
3.000,1399.403,0.955471
3.010,1399.377,0.953899
3.020,1400.324,0.959049
3.030,1400.215,0.962424
3.040,1400.175,0.957117
3.050,1401.800,0.951901
3.060,1403.385,0.964494
3.070,1403.078,0.969125
3.080,1401.461,0.967696
3.090,1400.996,0.969513
3.100,1401.449,0.970863
3.110,1402.999,0.973421
3.120,1404.120,0.968023
3.130,1403.063,0.965929
3.140,1400.845,0.965489
3.150,1401.129,0.965255
3.160,1402.268,0.967100
3.170,1401.319,0.958318
3.180,1401.564,0.957773
3.190,1402.402,0.962440
3.200,1401.819,0.952009
3.210,1399.165,0.952742
3.220,1396.863,0.917140
3.230,1400.218,0.902430
3.240,1402.956,0.834082
3.250,1399.503,0.481040
3.260,1717.303,0.296610
3.270,1744.647,0.621169
3.280,1760.086,0.748445
3.290,1768.081,0.799027
3.300,1767.561,0.676263
3.310,1765.927,0.463110
3.320,1762.339,0.493466
3.330,1757.073,0.686323
3.340,1760.289,0.832496
3.350,1763.460,0.867788
3.360,1764.977,0.738394
3.370,1763.210,0.572913
3.380,881.607,0.569229
3.390,881.046,0.577535
3.400,881.149,0.525579
3.410,881.088,0.515044
3.420,881.243,0.454206
3.430,1761.991,0.440513
3.440,881.413,0.488355
3.450,882.320,0.444937
3.460,882.593,0.324103
3.470,882.233,0.403863
3.480,880.839,0.512185
3.490,880.634,0.457287
3.500,881.254,0.495759
3.510,881.579,0.393569
3.520,882.489,0.373339
3.530,881.329,0.299171
3.540,1762.775,0.292791
3.550,1762.234,0.344290
3.560,175.729,0.274773
3.570,175.097,0.285928
3.580,1409.129,0.247665
3.590,349.260,0.198674
3.600,1406.660,0.367309
3.610,1407.168,0.349243
3.620,348.759,0.282575
3.630,347.560,0.283706
3.640,1406.332,0.332847
3.650,350.501,0.515530
3.660,350.236,0.498414
3.670,349.273,0.423865
3.680,176.006,0.328583
3.690,176.487,0.349314
3.700,176.332,0.320100
3.710,1402.074,0.366612
3.720,1401.776,0.568011
3.730,1401.921,0.626187
3.740,1401.303,0.462839
3.750,1407.800,0.230954
3.760,1420.954,0.103889
3.770,1449.752,0.149733
3.780,1545.695,0.178291
3.790,1540.970,0.516120
3.800,1544.833,0.682761
3.810,1557.398,0.571157
3.820,1563.727,0.660826
3.830,1565.042,0.800007
3.840,1563.730,0.905261
3.850,1564.957,0.921018
3.860,1565.143,0.895615
3.870,1564.562,0.866307
3.880,1565.977,0.883842
3.890,1567.014,0.903865
3.900,1568.280,0.887538
3.910,1569.812,0.899223
3.920,1569.190,0.846196
3.930,1567.783,0.874212
3.940,1565.487,0.867663
3.950,1564.371,0.889292
3.960,1564.267,0.893455
3.970,1564.287,0.862200
3.980,1562.182,0.793744
3.990,1559.419,0.838020
4.000,1558.863,0.811347
4.010,1562.300,0.809002
4.020,1567.007,0.813240
4.030,1571.883,0.805765
4.040,1571.019,0.827887
4.050,1569.160,0.666067
4.060,1566.270,0.554880
4.070,1562.502,0.551071
4.080,1556.186,0.751870
4.090,1561.292,0.764442
4.100,1563.402,0.855077
4.110,1569.382,0.869258
4.120,1569.031,0.925334
4.130,1569.179,0.936245
4.140,1570.982,0.913575
4.150,1571.530,0.885314
4.160,1572.937,0.822641
4.170,1572.567,0.821363
4.180,1577.319,0.379034
4.190,1414.480,0.081434
4.200,1420.719,0.144696
4.210,1382.962,0.581703
4.220,1389.457,0.659687
4.230,1400.366,0.807292
4.240,1404.512,0.836358
4.250,1403.965,0.885556
4.260,1402.357,0.903387
4.270,1402.947,0.930387
4.280,1403.044,0.928296
4.290,1398.557,0.929515
4.300,1401.408,0.943313
4.310,1401.970,0.954416
4.320,1402.526,0.951046
4.330,1404.444,0.951814
4.340,1405.416,0.947862
4.350,1405.019,0.954580
4.360,1403.413,0.958194
4.370,1402.028,0.960427
4.380,1400.330,0.959049
4.390,1398.858,0.958098
4.400,1399.521,0.954966
4.410,1400.475,0.954900
4.420,1400.447,0.962140
4.430,1400.844,0.956130
4.440,1402.644,0.960586
4.450,1403.638,0.965985
4.460,1402.710,0.966824
4.470,1401.250,0.968438
4.480,1401.383,0.970154
4.490,1401.982,0.972646
4.500,1403.714,0.972543
4.510,1403.971,0.968647
4.520,1402.680,0.966307
4.530,1400.948,0.964593
4.540,1401.751,0.967347
4.550,1402.411,0.965129
4.560,1401.724,0.956032
4.570,1401.843,0.953890
4.580,1402.255,0.954973
4.590,1401.510,0.945646
4.600,1400.449,0.949432
4.610,1400.749,0.967488
4.620,1400.977,0.963168
4.630,1400.501,0.960399
4.640,1399.093,0.963716
4.650,1399.885,0.969747
4.660,1398.949,0.968321
4.670,1399.714,0.971339
4.680,1400.642,0.970936
4.690,1400.644,0.972493
4.700,1400.744,0.971409
4.710,1401.053,0.970230
4.720,1401.514,0.970302
4.730,1402.315,0.969742
4.740,1402.539,0.965651
4.750,1401.333,0.962883
4.760,1400.579,0.961994
4.770,1400.430,0.967276
4.780,1400.716,0.967890
4.790,1401.515,0.967213
4.800,1402.347,0.963693
4.810,1402.447,0.964262
4.820,1401.987,0.967302
4.830,1402.419,0.969792
4.840,1404.098,0.946483
4.850,1403.326,0.846955
4.860,1403.145,0.635161
4.870,1421.670,0.188935
4.880,553.536,0.068235
4.890,1293.011,0.124555
4.900,1297.771,0.422266
4.910,1314.346,0.794388
4.920,1323.834,0.937880
4.930,1322.074,0.953427
4.940,1321.679,0.956091
4.950,1321.202,0.947123
4.960,1320.574,0.952691
4.970,1320.476,0.947154
4.980,1320.290,0.944390
4.990,1320.125,0.951377
5.000,1320.567,0.955950
5.010,1320.847,0.956781
5.020,1320.328,0.953395
5.030,1320.146,0.950360
5.040,1320.374,0.948252
5.050,1320.275,0.942332
5.060,1319.301,0.934427
5.070,1318.990,0.918410
5.080,1318.766,0.913187
5.090,1320.003,0.931560
5.100,1321.402,0.928020
5.110,1322.135,0.908997
5.120,1321.509,0.928348
5.130,1319.597,0.926018
5.140,1319.680,0.913230
5.150,1319.837,0.899269
5.160,1319.617,0.917238
5.170,1318.528,0.906216
