time,frequency,confidence
0.000,588.774,0.916716
0.010,588.684,0.968884
0.020,588.698,0.984011
0.030,589.008,0.987350
0.040,589.029,0.987060
0.050,588.946,0.987459
0.060,588.958,0.987571
0.070,588.972,0.986858
0.080,588.951,0.987226
0.090,588.847,0.987872
0.100,588.733,0.988238
0.110,588.684,0.988373
0.120,588.765,0.988130
0.130,588.655,0.987996
0.140,588.607,0.988422
0.150,588.592,0.988444
0.160,588.756,0.987908
0.170,588.709,0.987670
0.180,588.695,0.987819
0.190,588.600,0.988072
0.200,588.617,0.988196
0.210,588.764,0.988109
0.220,588.676,0.987604
0.230,588.679,0.987992
0.240,588.615,0.988112
0.250,588.832,0.987768
0.260,588.772,0.987537
0.270,588.715,0.987578
0.280,588.559,0.987762
0.290,588.532,0.987844
0.300,588.501,0.987477
0.310,588.241,0.986915
0.320,588.117,0.986404
0.330,587.997,0.986358
0.340,587.966,0.985895
0.350,587.854,0.984689
0.360,587.865,0.984239
0.370,587.757,0.983703
0.380,587.777,0.983559
0.390,587.795,0.983996
0.400,587.894,0.984807
0.410,587.988,0.984915
0.420,588.065,0.986296
0.430,588.208,0.985505
0.440,588.470,0.985851
0.450,588.490,0.985801
0.460,588.448,0.985664
0.470,588.460,0.986513
0.480,588.447,0.986483
0.490,588.309,0.987090
0.500,588.245,0.986349
0.510,588.264,0.985932
0.520,587.961,0.985591
0.530,587.759,0.984426
0.540,587.460,0.982431
0.550,587.339,0.980917
0.560,587.217,0.978978
0.570,587.152,0.978654
0.580,587.248,0.977412
0.590,587.322,0.979148
0.600,587.743,0.980948
0.610,588.125,0.982505
0.620,588.487,0.981970
0.630,588.915,0.981351
0.640,589.120,0.981439
0.650,589.200,0.982974
0.660,588.931,0.985110
0.670,588.703,0.986385
0.680,588.697,0.986647
0.690,588.546,0.986955
0.700,588.311,0.986824
0.710,588.108,0.987041
0.720,587.911,0.986058
0.730,587.864,0.985346
0.740,587.732,0.985044
0.750,587.838,0.985478
0.760,587.999,0.986949
0.770,588.033,0.986843
0.780,588.344,0.987848
0.790,588.353,0.987235
0.800,588.502,0.986520
0.810,588.781,0.985407
0.820,589.128,0.984408
0.830,589.265,0.983950
0.840,589.233,0.983811
0.850,589.309,0.983295
0.860,589.392,0.981981
0.870,589.497,0.981619
0.880,589.313,0.982643
0.890,589.191,0.982992
0.900,589.036,0.984793
0.910,588.929,0.986008
