time,frequency,confidence
0.000,396.054,0.524361
0.010,394.697,0.758038
0.020,393.826,0.877417
0.030,393.175,0.907969
0.040,392.315,0.911033
0.050,392.009,0.926421
0.060,392.037,0.921937
0.070,391.819,0.924700
0.080,391.286,0.912558
0.090,390.087,0.945150
0.100,389.435,0.905077
0.110,390.084,0.802415
0.120,390.005,0.583579
0.130,360.738,0.265038
0.140,354.881,0.748282
0.150,353.134,0.868330
0.160,352.504,0.887901
0.170,352.562,0.909950
0.180,352.219,0.927969
0.190,351.022,0.963106
0.200,350.859,0.967052
0.210,351.076,0.968908
0.220,351.231,0.968027
0.230,351.095,0.970637
0.240,350.488,0.978202
0.250,349.495,0.974832
0.260,347.813,0.932151
0.270,343.957,0.862014
0.280,337.557,0.867737
0.290,335.863,0.907866
0.300,336.739,0.915006
0.310,337.383,0.938871
0.320,336.319,0.923941
0.330,336.285,0.939257
0.340,336.685,0.938132
0.350,336.409,0.937905
0.360,335.813,0.952312
0.370,335.793,0.954659
0.380,336.203,0.946332
0.390,337.476,0.932512
0.400,341.787,0.838343
0.410,348.047,0.916285
0.420,350.067,0.968208
0.430,351.043,0.967489
0.440,351.592,0.961545
0.450,352.024,0.953353
0.460,352.037,0.951784
0.470,351.594,0.964117
0.480,351.785,0.962825
0.490,352.029,0.955602
0.500,351.730,0.962311
0.510,351.514,0.964018
0.520,351.413,0.966342
0.530,351.463,0.968071
0.540,351.277,0.971391
0.550,350.952,0.977893
0.560,350.262,0.982362
0.570,349.740,0.983963
0.580,349.177,0.979645
0.590,349.419,0.980667
0.600,349.791,0.979778
0.610,350.801,0.977340
0.620,351.790,0.962806
0.630,352.030,0.957587
0.640,351.736,0.969778
0.650,351.066,0.980898
0.660,350.050,0.982380
0.670,349.281,0.972947
0.680,348.812,0.945454
0.690,349.093,0.853994
0.700,350.436,0.388490
0.710,231.748,0.408589
0.720,228.002,0.757950
0.730,228.355,0.896192
0.740,228.648,0.929777
0.750,228.952,0.933865
0.760,228.818,0.941707
0.770,228.647,0.950852
0.780,228.516,0.952644
0.790,228.091,0.948412
0.800,227.816,0.942765
0.810,227.488,0.928094
0.820,227.208,0.906013
0.830,227.238,0.909972
0.840,227.504,0.921470
0.850,227.700,0.927065
0.860,227.788,0.932343
0.870,228.100,0.941881
0.880,228.492,0.941365
0.890,228.879,0.930763
0.900,229.148,0.920477
0.910,229.698,0.904428
0.920,230.323,0.912382
0.930,230.642,0.921592
0.940,231.019,0.935031
0.950,231.365,0.936796
0.960,231.419,0.938882
0.970,231.440,0.939537
0.980,231.448,0.939914
0.990,231.444,0.938900
1.000,231.827,0.924583
1.010,232.850,0.845698
1.020,234.435,0.717308
1.030,237.426,0.505547
1.040,238.725,0.540859
1.050,245.133,0.474923
1.060,254.737,0.696696
1.070,260.282,0.812400
1.080,263.402,0.908916
1.090,264.899,0.935712
1.100,264.665,0.930531
1.110,263.798,0.939082
1.120,263.323,0.958032
1.130,262.890,0.964969
1.140,262.807,0.968953
1.150,262.617,0.967614
1.160,262.528,0.968448
1.170,262.377,0.969728
1.180,262.342,0.966003
1.190,261.648,0.959441
1.200,261.099,0.942654
1.210,260.695,0.933396
1.220,260.752,0.938213
1.230,260.915,0.930508
1.240,261.246,0.947772
