time,frequency,confidence
0.000,882.015,0.844349
0.010,884.000,0.945342
0.020,884.245,0.966805
0.030,884.031,0.968009
0.040,883.813,0.967842
0.050,884.168,0.968076
0.060,884.118,0.967567
0.070,884.180,0.967472
0.080,884.424,0.964672
0.090,883.614,0.966749
0.100,883.549,0.967059
0.110,883.473,0.965936
0.120,883.054,0.966786
0.130,883.044,0.964971
0.140,883.311,0.964291
0.150,883.861,0.963438
0.160,884.323,0.960410
0.170,884.796,0.958937
0.180,885.079,0.959743
0.190,885.176,0.960688
0.200,885.587,0.958212
0.210,885.941,0.956174
0.220,886.395,0.955049
0.230,886.898,0.951945
0.240,887.292,0.948291
0.250,887.360,0.945643
0.260,887.294,0.945457
0.270,887.055,0.947476
0.280,886.528,0.951329
0.290,886.005,0.955654
0.300,885.509,0.957944
0.310,885.295,0.957445
0.320,885.211,0.956734
0.330,885.056,0.957351
0.340,885.063,0.957227
0.350,885.013,0.957973
0.360,884.975,0.958519
0.370,884.942,0.958944
0.380,885.132,0.959442
0.390,885.312,0.958630
0.400,885.492,0.957569
0.410,886.088,0.954502
0.420,886.221,0.954663
0.430,886.232,0.954786
0.440,886.288,0.954884
0.450,886.431,0.955233
0.460,886.091,0.957730
0.470,885.560,0.960833
0.480,884.102,0.962147
0.490,883.439,0.963329
0.500,883.711,0.966414
0.510,883.226,0.965070
0.520,882.119,0.960090
0.530,880.583,0.952826
0.540,878.414,0.926114
0.550,876.737,0.913176
0.560,878.235,0.857891
0.570,879.189,0.693010
0.580,874.715,0.495615
0.590,868.517,0.257288
0.600,690.724,0.194286
0.610,685.362,0.708217
0.620,685.100,0.847980
0.630,686.048,0.881052
0.640,687.914,0.882268
0.650,690.487,0.931461
0.660,691.514,0.945757
0.670,692.494,0.951961
0.680,694.094,0.948498
0.690,696.179,0.930786
0.700,697.812,0.946059
0.710,698.038,0.947298
0.720,698.120,0.943072
0.730,697.369,0.932142
0.740,695.319,0.924948
0.750,693.141,0.942158
0.760,691.749,0.944574
0.770,690.890,0.942974
0.780,690.115,0.937674
0.790,689.843,0.936997
0.800,690.100,0.941079
0.810,691.504,0.947918
0.820,694.082,0.942653
0.830,697.157,0.928989
0.840,700.296,0.930565
0.850,702.651,0.913921
0.860,703.683,0.913139
0.870,704.555,0.904449
0.880,704.574,0.908937
0.890,703.705,0.924466
0.900,702.320,0.939883
0.910,700.855,0.942302
0.920,699.713,0.937624
0.930,697.642,0.913431
0.940,694.603,0.923903
0.950,692.853,0.944344
0.960,692.965,0.955176
0.970,694.424,0.950611
0.980,696.359,0.941055
0.990,699.026,0.950358
1.000,701.669,0.941733
1.010,703.314,0.926383
1.020,704.402,0.909724
1.030,705.000,0.912547
