time,frequency,confidence
0.000,656.612,0.576101
0.010,660.808,0.631518
0.020,660.781,0.785284
0.030,662.709,0.870021
0.040,662.377,0.887138
0.050,660.253,0.898060
0.060,661.298,0.876799
0.070,666.598,0.774815
0.080,671.754,0.758982
0.090,674.932,0.804282
0.100,676.475,0.808841
0.110,678.742,0.689072
0.120,678.927,0.572657
0.130,679.412,0.443359
0.140,680.231,0.311887
0.150,681.848,0.215068
0.160,1995.143,0.140018
0.170,689.667,0.097882
0.180,1996.817,0.087002
0.190,1997.815,0.160020
0.200,1999.207,0.351349
0.210,1999.276,0.370927
0.220,1997.667,0.451602
0.230,1996.607,0.628830
0.240,1994.627,0.676259
0.250,1993.427,0.754404
0.260,1995.123,0.747311
0.270,1995.717,0.665791
0.280,1998.210,0.475209
0.290,673.912,0.413660
0.300,1999.432,0.343158
0.310,1999.019,0.417471
0.320,1997.066,0.563311
0.330,1994.557,0.586099
0.340,1993.417,0.476617
0.350,1995.223,0.490096
0.360,1997.027,0.578870
0.370,1997.991,0.686890
0.380,1998.372,0.659387
0.390,1998.803,0.627736
0.400,1998.830,0.468683
0.410,1998.150,0.420518
0.420,1997.556,0.362961
0.430,1996.119,0.462942
0.440,1992.167,0.588680
0.450,1988.230,0.677394
0.460,1985.470,0.624787
0.470,1989.682,0.529954
0.480,1995.589,0.664976
0.490,1998.079,0.674059
0.500,1997.901,0.657814
0.510,1997.381,0.572351
0.520,1995.466,0.536608
0.530,1993.389,0.608169
0.540,1993.232,0.634970
0.550,1993.521,0.563163
0.560,1992.921,0.736548
0.570,1992.472,0.776711
0.580,1992.709,0.786065
0.590,1987.844,0.712044
0.600,1984.077,0.696661
0.610,1987.770,0.763845
0.620,1995.106,0.601997
0.630,1997.848,0.555850
0.640,1997.078,0.580730
0.650,1996.527,0.516469
0.660,1994.702,0.314487
0.670,1993.670,0.272931
0.680,1996.538,0.375139
0.690,1996.549,0.458052
0.700,1994.232,0.510656
0.710,1994.619,0.576905
0.720,1996.044,0.703630
0.730,1998.063,0.708102
0.740,1997.397,0.660218
0.750,1995.857,0.638014
0.760,1993.314,0.654717
0.770,1992.644,0.669009
0.780,1994.732,0.673323
0.790,1997.824,0.660218
0.800,1998.027,0.609200
0.810,1997.943,0.541773
0.820,1997.220,0.451124
0.830,1996.978,0.518972
0.840,1998.421,0.654475
0.850,1998.265,0.672526
0.860,1998.311,0.705147
0.870,1998.544,0.678344
0.880,1998.637,0.611803
0.890,1998.917,0.493399
0.900,1998.290,0.403721
0.910,1997.776,0.348990
0.920,1997.410,0.267704
0.930,1997.315,0.297894
0.940,1997.501,0.391948
0.950,1996.727,0.297976
0.960,679.068,0.526013
0.970,676.918,0.527731
0.980,676.158,0.704361
0.990,678.025,0.815809
1.000,678.319,0.832328
1.010,676.323,0.666727
1.020,1365.699,0.324070
1.030,1371.142,0.519557
1.040,1371.529,0.604802
1.050,1375.291,0.555152
1.060,1379.161,0.571544
1.070,1380.299,0.599756
1.080,1379.367,0.608918
