time,frequency,confidence
0.000,282.279,0.777510
0.010,282.657,0.877829
0.020,283.330,0.951572
0.030,283.097,0.937687
0.040,283.059,0.943992
0.050,282.735,0.934448
0.060,282.519,0.946852
0.070,282.093,0.955794
0.080,281.006,0.959751
0.090,280.292,0.953473
0.100,279.571,0.932420
0.110,279.234,0.935500
0.120,279.298,0.934617
0.130,278.879,0.941167
0.140,279.264,0.900778
0.150,279.680,0.821318
0.160,279.950,0.531279
0.170,332.273,0.746021
0.180,332.562,0.878946
0.190,332.486,0.918364
0.200,332.041,0.936574
0.210,331.541,0.955125
0.220,331.273,0.968242
0.230,331.276,0.970310
0.240,331.108,0.972678
0.250,331.161,0.975518
0.260,331.026,0.975668
0.270,331.081,0.975235
0.280,331.408,0.971076
0.290,331.734,0.966558
0.300,331.655,0.966517
0.310,331.711,0.965248
0.320,331.751,0.964057
0.330,331.884,0.959317
0.340,332.015,0.956457
0.350,332.183,0.953003
0.360,331.962,0.960662
0.370,332.063,0.962802
0.380,332.072,0.967667
0.390,332.115,0.970098
0.400,332.352,0.967413
0.410,332.364,0.972455
0.420,332.151,0.975961
0.430,331.790,0.968913
0.440,332.307,0.905078
0.450,332.949,0.828585
0.460,332.523,0.832630
0.470,332.192,0.864405
0.480,333.370,0.858374
0.490,445.114,0.617057
0.500,444.210,0.876003
0.510,445.356,0.923257
0.520,445.375,0.935812
0.530,444.838,0.930469
0.540,444.068,0.945582
0.550,443.576,0.957149
0.560,443.260,0.961018
0.570,443.036,0.961468
0.580,443.071,0.960036
0.590,443.705,0.941698
0.600,444.374,0.926497
0.610,444.741,0.920719
0.620,445.235,0.937667
0.630,445.540,0.946014
0.640,445.685,0.952298
0.650,445.951,0.956410
0.660,445.811,0.956512
0.670,445.375,0.948568
0.680,444.275,0.932484
0.690,442.885,0.966748
0.700,441.329,0.974884
0.710,439.495,0.958751
0.720,439.352,0.925133
0.730,438.852,0.790171
0.740,440.680,0.405469
0.750,400.112,0.746323
0.760,397.392,0.884473
0.770,398.207,0.899810
0.780,396.838,0.877724
0.790,397.535,0.898851
0.800,395.692,0.920429
0.810,395.710,0.918610
0.820,394.099,0.949606
0.830,393.856,0.957468
0.840,392.528,0.953073
0.850,392.110,0.949557
0.860,390.970,0.924371
0.870,389.737,0.918553
0.880,387.633,0.785564
0.890,361.147,0.321438
0.900,353.120,0.830469
0.910,350.729,0.946934
0.920,350.681,0.958642
0.930,350.089,0.960163
0.940,349.926,0.963428
0.950,349.589,0.965816
0.960,349.197,0.958093
0.970,348.964,0.949258
0.980,348.878,0.949782
0.990,349.068,0.961136
1.000,348.926,0.964212
1.010,349.002,0.969412
1.020,348.963,0.972606
1.030,349.106,0.974601
1.040,349.092,0.974007
1.050,349.369,0.975535
1.060,349.327,0.974441
1.070,349.816,0.976551
1.080,349.983,0.976272
1.090,350.483,0.971844
1.100,350.928,0.943608
1.110,352.573,0.539531
1.120,395.683,0.814719
1.130,398.036,0.921070
1.140,397.960,0.928556
1.150,396.971,0.936245
1.160,396.156,0.925863
1.170,395.300,0.925191
1.180,394.647,0.944102
1.190,394.129,0.952603
1.200,393.476,0.952436
1.210,393.103,0.957115
1.220,392.459,0.950209
1.230,392.338,0.949314
1.240,392.366,0.949593
1.250,392.258,0.950213
1.260,392.459,0.958436
1.270,392.139,0.958363
1.280,392.240,0.958450
1.290,392.072,0.955008
