time,frequency,confidence
0.000,465.566,0.758638
0.010,466.912,0.881455
0.020,467.525,0.929466
0.030,467.090,0.947257
0.040,466.776,0.949953
0.050,466.294,0.949372
0.060,465.892,0.945785
0.070,465.432,0.940289
0.080,465.293,0.940899
0.090,464.923,0.941277
0.100,465.248,0.944268
0.110,465.543,0.951748
0.120,465.720,0.957856
0.130,465.993,0.962967
0.140,466.038,0.964615
0.150,465.900,0.964333
0.160,465.864,0.966644
0.170,466.078,0.970951
0.180,466.021,0.970693
0.190,466.196,0.971860
0.200,466.621,0.972285
0.210,466.043,0.958288
0.220,465.696,0.935762
0.230,465.377,0.889390
0.240,464.450,0.845602
0.250,464.189,0.870602
0.260,463.768,0.805607
0.270,463.320,0.617921
0.280,750.712,0.288574
0.290,748.164,0.702288
0.300,747.501,0.823955
0.310,747.911,0.866026
0.320,746.359,0.830273
0.330,744.853,0.844681
0.340,744.187,0.864944
0.350,745.146,0.872647
0.360,745.526,0.883314
0.370,745.266,0.886499
0.380,744.298,0.880234
0.390,744.005,0.872486
0.400,744.882,0.878786
0.410,745.431,0.890614
0.420,745.328,0.901153
0.430,744.631,0.926307
0.440,744.542,0.935462
0.450,745.200,0.932036
0.460,745.160,0.934875
0.470,745.245,0.934438
0.480,744.706,0.943422
0.490,744.850,0.944337
0.500,745.208,0.936021
0.510,746.682,0.918848
0.520,747.252,0.913345
0.530,746.624,0.912726
0.540,744.322,0.926658
0.550,742.223,0.880490
0.560,737.102,0.523351
0.570,662.311,0.863034
0.580,660.535,0.911411
0.590,658.259,0.908747
0.600,657.020,0.927417
0.610,656.219,0.946969
0.620,655.983,0.958681
0.630,656.345,0.960414
0.640,657.001,0.956218
0.650,658.336,0.944102
0.660,659.332,0.943169
0.670,660.428,0.948966
0.680,661.340,0.953144
0.690,662.967,0.949265
0.700,664.134,0.943039
0.710,664.588,0.936061
0.720,664.105,0.933518
0.730,662.566,0.945399
0.740,660.806,0.946463
0.750,657.828,0.934801
0.760,654.201,0.949608
0.770,652.175,0.943634
0.780,651.344,0.938440
0.790,650.779,0.938524
0.800,651.697,0.948515
0.810,653.820,0.966522
0.820,656.012,0.967423
0.830,658.881,0.956192
0.840,660.933,0.968030
0.850,662.606,0.966558
0.860,663.491,0.959246
0.870,663.462,0.954597
0.880,662.260,0.957679
0.890,660.356,0.943777
0.900,659.237,0.909029
0.910,654.099,0.660483
0.920,590.549,0.900772
0.930,589.263,0.963757
0.940,588.360,0.973164
0.950,587.362,0.977944
0.960,586.777,0.976634
0.970,586.683,0.973815
0.980,586.400,0.968426
0.990,586.412,0.969465
1.000,586.654,0.972462
1.010,587.127,0.979430
1.020,587.741,0.984828
1.030,588.295,0.984607
1.040,588.697,0.983371
1.050,589.121,0.982201
1.060,589.484,0.981747
1.070,589.484,0.981562
1.080,589.385,0.983266
1.090,589.283,0.984039
1.100,589.145,0.983897
1.110,588.603,0.985089
1.120,587.412,0.980230
1.130,586.584,0.976381
1.140,586.340,0.970985
1.150,586.788,0.973877
1.160,586.920,0.973466
1.170,584.721,0.900809
1.180,577.134,0.593031
1.190,555.694,0.595762
1.200,567.579,0.627203
1.210,567.626,0.778078
1.220,560.673,0.762996
1.230,562.588,0.735640
1.240,567.872,0.892300
1.250,564.763,0.889269
1.260,561.561,0.878308
1.270,564.995,0.890747
1.280,566.310,0.918309
1.290,563.915,0.939645
1.300,563.628,0.934362
1.310,565.452,0.925912
1.320,566.697,0.936532
1.330,564.618,0.956784
1.340,563.900,0.947712
1.350,564.503,0.907896
1.360,566.090,0.827546
1.370,568.203,0.834918
1.380,569.970,0.894276
1.390,573.736,0.896733
1.400,577.325,0.924416
1.410,581.182,0.925541
1.420,583.315,0.950819
1.430,584.166,0.961835
1.440,584.434,0.970828
1.450,585.601,0.965276
1.460,586.697,0.977795
1.470,587.294,0.982749
1.480,587.747,0.984815
1.490,588.198,0.984174
1.500,588.390,0.984200
1.510,588.685,0.985317
1.520,588.741,0.985835
1.530,588.549,0.986878
1.540,588.538,0.985576
1.550,588.852,0.985492
1.560,588.988,0.985755
1.570,588.958,0.986021
1.580,589.319,0.983010
1.590,589.540,0.981607
1.600,589.948,0.977953
1.610,590.383,0.974672
1.620,590.813,0.967778
1.630,590.527,0.971940
1.640,590.176,0.976303
1.650,589.493,0.979322
1.660,589.113,0.980862
1.670,589.079,0.979891
1.680,588.746,0.975972
1.690,588.833,0.970159
1.700,588.768,0.962862
1.710,589.233,0.949755
1.720,589.245,0.941570
1.730,589.054,0.932707
1.740,589.261,0.899563
1.750,589.372,0.838792
1.760,589.260,0.704659
1.770,653.649,0.611199
1.780,654.600,0.687286
1.790,655.590,0.706311
1.800,655.415,0.791315
1.810,656.502,0.852768
1.820,658.282,0.857700
1.830,658.821,0.878723
1.840,658.834,0.885749
1.850,658.964,0.881999
1.860,658.710,0.878977
1.870,658.972,0.879659
1.880,658.487,0.897335
1.890,658.405,0.907210
1.900,658.167,0.903016
1.910,658.504,0.930243
1.920,658.515,0.939629
1.930,658.716,0.947355
1.940,659.637,0.961220
