time,frequency,confidence
0.000,623.669,0.779782
0.010,624.202,0.929149
0.020,622.751,0.952818
0.030,622.836,0.970091
0.040,623.029,0.973429
0.050,623.121,0.976306
0.060,623.397,0.977379
0.070,623.444,0.978651
0.080,623.490,0.977622
0.090,623.473,0.978094
0.100,623.595,0.978881
0.110,623.558,0.977511
0.120,623.529,0.974583
0.130,623.845,0.973179
0.140,623.756,0.972172
0.150,623.757,0.970373
0.160,623.379,0.966615
0.170,623.328,0.965227
0.180,623.017,0.965493
0.190,622.833,0.962963
0.200,622.142,0.944113
0.210,622.126,0.932464
0.220,622.463,0.928903
0.230,622.330,0.932251
0.240,622.204,0.905185
0.250,620.889,0.895764
0.260,617.226,0.809768
0.270,612.244,0.737765
0.280,601.856,0.681808
0.290,600.397,0.652852
0.300,592.898,0.885690
0.310,590.557,0.956529
0.320,588.501,0.979346
0.330,587.069,0.973108
0.340,585.867,0.965154
0.350,585.318,0.974064
0.360,585.693,0.970600
0.370,586.800,0.982116
0.380,588.359,0.982403
0.390,590.050,0.970389
0.400,591.694,0.952200
0.410,592.843,0.940419
0.420,593.148,0.939519
0.430,593.600,0.935008
0.440,593.984,0.933895
0.450,594.499,0.936018
0.460,594.472,0.936589
0.470,593.602,0.928818
0.480,592.110,0.958936
0.490,590.340,0.977616
0.500,589.643,0.981735
0.510,589.668,0.981548
0.520,590.030,0.978273
0.530,589.792,0.982469
0.540,588.108,0.972035
0.550,586.261,0.920022
0.560,585.723,0.745419
0.570,293.609,0.550999
0.580,293.330,0.682661
0.590,293.889,0.697979
0.600,293.753,0.716188
0.610,293.556,0.696012
0.620,293.429,0.560708
0.630,146.751,0.514931
0.640,146.915,0.667040
0.650,147.304,0.665124
0.660,147.522,0.731494
0.670,441.671,0.764970
0.680,441.446,0.805695
0.690,441.528,0.871295
0.700,441.807,0.860405
0.710,441.999,0.895719
0.720,442.109,0.915136
0.730,442.192,0.921843
0.740,442.232,0.930092
0.750,442.233,0.940572
0.760,442.129,0.947542
0.770,442.010,0.952020
0.780,442.276,0.954606
