time,frequency,confidence
0.000,418.610,0.746453
0.010,417.657,0.910834
0.020,417.060,0.947850
0.030,416.644,0.960468
0.040,416.732,0.964052
0.050,416.819,0.965385
0.060,416.792,0.966960
0.070,416.685,0.969659
0.080,416.614,0.970398
0.090,416.806,0.970431
0.100,416.989,0.971134
0.110,417.156,0.968637
0.120,417.109,0.966788
0.130,417.011,0.965824
0.140,416.828,0.963848
0.150,416.750,0.961880
0.160,416.877,0.965025
0.170,417.118,0.965976
0.180,417.178,0.969478
0.190,417.398,0.972064
0.200,417.595,0.974317
0.210,417.909,0.973499
0.220,418.257,0.969761
0.230,418.194,0.964975
0.240,417.993,0.950869
0.250,418.538,0.920059
0.260,419.046,0.852133
0.270,424.024,0.572108
0.280,457.771,0.452495
0.290,463.812,0.749132
0.300,463.517,0.844899
0.310,463.559,0.884241
0.320,465.749,0.925815
0.330,465.979,0.943226
0.340,466.087,0.950945
0.350,465.872,0.957506
0.360,465.749,0.954120
0.370,465.925,0.963028
0.380,466.196,0.964707
0.390,466.325,0.970005
0.400,466.361,0.966995
0.410,466.463,0.970821
0.420,466.587,0.969223
0.430,466.336,0.964159
0.440,466.300,0.965413
0.450,466.277,0.965312
0.460,466.231,0.964843
0.470,466.554,0.968678
0.480,466.635,0.973226
0.490,466.906,0.974313
0.500,467.084,0.976161
0.510,467.063,0.977513
0.520,467.331,0.979402
0.530,467.340,0.978601
0.540,467.510,0.979642
0.550,467.769,0.980087
0.560,467.863,0.978769
0.570,468.015,0.980203
0.580,468.136,0.978616
0.590,468.162,0.977082
0.600,468.344,0.977938
0.610,468.255,0.975754
0.620,468.210,0.975467
0.630,468.350,0.975617
0.640,468.090,0.974653
0.650,467.952,0.976407
0.660,467.780,0.977015
0.670,467.580,0.976779
0.680,467.553,0.979017
0.690,467.428,0.978962
0.700,467.350,0.978184
0.710,467.545,0.980719
0.720,467.558,0.980286
0.730,467.722,0.979118
0.740,468.160,0.980298
0.750,468.594,0.976548
0.760,468.872,0.974289
0.770,469.283,0.966594
0.780,469.569,0.954903
0.790,470.034,0.944987
0.800,470.290,0.929810
0.810,470.029,0.932592
0.820,469.756,0.939242
0.830,468.841,0.957193
0.840,468.154,0.965804
0.850,467.319,0.969651
0.860,466.262,0.965176
0.870,465.387,0.951533
0.880,465.000,0.951485
0.890,464.859,0.951056
0.900,465.258,0.950294
0.910,465.658,0.958142
0.920,466.164,0.966476
0.930,466.858,0.975845
0.940,467.141,0.978412
0.950,467.614,0.978287
0.960,468.021,0.979105
0.970,468.576,0.976185
0.980,469.050,0.969900
0.990,469.415,0.962762
1.000,469.696,0.951260
1.010,469.907,0.948345
1.020,469.977,0.941925
1.030,469.631,0.952092
1.040,469.385,0.962350
1.050,468.555,0.972725
1.060,468.292,0.977866
1.070,468.126,0.979417
1.080,468.094,0.981671
1.090,468.196,0.981010
1.100,468.558,0.979062
1.110,468.777,0.977568
1.120,469.285,0.970954
1.130,469.546,0.965774
1.140,470.148,0.950070
1.150,470.395,0.941603
1.160,470.668,0.931990
1.170,470.650,0.929359
1.180,470.329,0.943633
1.190,470.148,0.947409
1.200,469.781,0.958325
1.210,469.832,0.957613
1.220,469.581,0.962936
1.230,469.718,0.961990
1.240,469.688,0.959912
1.250,469.706,0.963819
1.260,469.923,0.956629
1.270,469.851,0.959502
1.280,470.118,0.953163
1.290,469.969,0.956912
1.300,470.036,0.955239
1.310,470.130,0.949082
1.320,470.183,0.951660
1.330,470.373,0.942660
1.340,470.160,0.949450
1.350,470.243,0.946714
1.360,469.804,0.959538
1.370,469.665,0.963872
1.380,469.356,0.968677
1.390,469.205,0.976469
1.400,468.914,0.976230
1.410,468.091,0.979017
1.420,467.255,0.976027
1.430,466.348,0.968452
1.440,465.846,0.950885
1.450,466.385,0.909965
1.460,469.007,0.670274
1.470,518.915,0.824048
1.480,522.794,0.880196
1.490,522.969,0.921286
1.500,522.923,0.938504
1.510,523.751,0.954070
1.520,524.169,0.962380
1.530,525.606,0.959305
1.540,526.330,0.959158
1.550,526.841,0.951330
1.560,526.950,0.953351
1.570,526.971,0.953260
1.580,526.490,0.955133
1.590,526.746,0.953052
1.600,527.094,0.952629
1.610,527.291,0.948176
1.620,527.732,0.938498
1.630,528.598,0.922088
1.640,529.324,0.912629
1.650,529.630,0.921199
1.660,529.768,0.925095
1.670,530.291,0.935662
1.680,530.423,0.941035
1.690,530.637,0.941733
1.700,530.921,0.945441
1.710,531.040,0.946891
1.720,531.350,0.948090
1.730,531.453,0.949794
1.740,531.534,0.950056
1.750,531.633,0.949436
1.760,531.583,0.949585
1.770,531.613,0.949758
1.780,531.597,0.949328
1.790,531.571,0.949724
1.800,531.721,0.949177
1.810,531.738,0.949724
1.820,531.891,0.950820
1.830,532.243,0.952631
1.840,532.375,0.955457
1.850,532.545,0.956458
1.860,532.478,0.956564
1.870,532.253,0.957109
1.880,532.177,0.955262
1.890,531.910,0.953273
1.900,531.698,0.954488
1.910,531.155,0.947883
1.920,530.318,0.921898
1.930,529.279,0.872926
1.940,530.629,0.823509
1.950,535.350,0.894148
1.960,537.071,0.921116
1.970,540.440,0.793263
1.980,546.907,0.769528
1.990,548.514,0.843767
2.000,548.690,0.889325
2.010,549.802,0.922821
2.020,551.362,0.925281
2.030,552.310,0.907747
2.040,551.735,0.909604
2.050,551.108,0.906562
2.060,551.201,0.911911
2.070,551.824,0.907005
2.080,552.542,0.901932
2.090,552.762,0.896639
2.100,552.756,0.904639
2.110,552.999,0.905022
2.120,553.382,0.917486
2.130,553.650,0.922035
2.140,553.765,0.921904
2.150,553.622,0.918050
2.160,553.656,0.916693
2.170,553.347,0.909695
2.180,553.103,0.896919
2.190,552.445,0.905916
2.200,551.969,0.906769
2.210,551.540,0.917609
2.220,551.354,0.919557
2.230,551.376,0.923726
2.240,551.874,0.917317
2.250,552.668,0.906210
2.260,553.595,0.922131
2.270,554.766,0.936294
2.280,555.740,0.934567
2.290,557.010,0.927360
2.300,558.301,0.919578
2.310,559.431,0.907052
2.320,559.925,0.900138
2.330,559.230,0.913258
2.340,558.448,0.925534
2.350,557.180,0.933001
2.360,556.157,0.940494
2.370,555.235,0.941727
2.380,554.294,0.933370
2.390,553.568,0.926638
2.400,552.977,0.910509
2.410,552.622,0.914726
2.420,552.824,0.907431
2.430,553.455,0.921270
2.440,554.198,0.931294
2.450,555.276,0.939303
2.460,556.260,0.937401
2.470,557.408,0.932948
2.480,558.425,0.927639
2.490,559.044,0.919450
2.500,558.923,0.921190
2.510,557.986,0.929716
2.520,557.232,0.938696
2.530,556.268,0.941044
2.540,555.560,0.942900
2.550,554.822,0.940928
2.560,553.969,0.931861
2.570,553.188,0.918878
2.580,552.330,0.917782
2.590,552.258,0.916260
2.600,552.717,0.903596
2.610,553.483,0.920570
2.620,554.476,0.931416
2.630,555.680,0.938850
2.640,556.789,0.936114
2.650,557.974,0.926617
2.660,558.955,0.914390
2.670,559.784,0.901888
2.680,560.266,0.896623
2.690,559.947,0.910953
2.700,559.530,0.922243
2.710,559.185,0.922385
2.720,559.099,0.923920
2.730,559.172,0.920138
2.740,559.109,0.925088
2.750,558.878,0.931619
2.760,558.817,0.929607
2.770,559.151,0.923832
2.780,559.672,0.914631
2.790,560.105,0.907663
2.800,560.580,0.905848
2.810,560.587,0.905345
2.820,560.795,0.905683
2.830,560.976,0.908890
2.840,561.247,0.912962
2.850,561.734,0.917068
2.860,561.954,0.918929
2.870,562.112,0.921394
2.880,562.034,0.922733
2.890,562.020,0.921082
2.900,561.997,0.920064
2.910,561.818,0.915710
2.920,561.824,0.919663
2.930,561.983,0.918751
2.940,562.201,0.920148
2.950,562.348,0.923568
2.960,562.199,0.923698
2.970,561.981,0.925046
2.980,562.049,0.923065
2.990,562.273,0.928239
3.000,562.622,0.932606
3.010,562.726,0.935437
3.020,562.609,0.936261
3.030,562.542,0.935905
3.040,562.259,0.931633
3.050,561.572,0.895406
3.060,560.478,0.833882
3.070,562.169,0.707050
3.080,564.546,0.701630
3.090,566.606,0.560186
3.100,618.202,0.554083
3.110,617.803,0.638401
3.120,618.880,0.748907
3.130,620.564,0.844304
3.140,622.531,0.928409
3.150,622.405,0.945095
3.160,622.426,0.952482
3.170,622.630,0.953718
3.180,623.584,0.971218
3.190,622.931,0.967022
3.200,623.061,0.968773
3.210,623.363,0.968468
3.220,622.945,0.963483
3.230,623.362,0.966855
3.240,623.660,0.969278
3.250,623.512,0.966146
3.260,623.740,0.967668
3.270,624.260,0.967308
3.280,624.272,0.965804
3.290,624.884,0.964165
3.300,625.197,0.961621
3.310,625.483,0.960574
3.320,625.471,0.958875
3.330,625.507,0.959580
3.340,625.690,0.957038
3.350,625.766,0.958539
3.360,625.520,0.957056
3.370,625.385,0.960640
3.380,625.245,0.961695
3.390,624.920,0.963547
3.400,624.682,0.965210
3.410,624.332,0.961306
3.420,624.231,0.960062
3.430,624.348,0.959819
3.440,624.447,0.961610
3.450,624.922,0.959660
3.460,625.126,0.953653
3.470,625.935,0.945885
3.480,626.232,0.950078
3.490,625.683,0.956725
3.500,625.556,0.956522
3.510,627.987,0.912196
3.520,633.882,0.779209
3.530,646.696,0.698794
3.540,653.693,0.839102
3.550,656.587,0.907503
3.560,658.488,0.925479
3.570,659.186,0.930717
3.580,659.907,0.950674
3.590,660.808,0.951637
3.600,661.473,0.952864
3.610,661.416,0.961247
3.620,661.788,0.960713
3.630,661.945,0.960184
3.640,662.123,0.961096
3.650,662.061,0.960389
3.660,662.235,0.961317
3.670,662.234,0.960180
3.680,662.263,0.957265
3.690,662.323,0.956888
3.700,662.449,0.957688
3.710,662.554,0.960143
3.720,662.446,0.961247
3.730,662.407,0.959664
3.740,662.381,0.961683
3.750,662.434,0.963765
3.760,662.756,0.963235
3.770,663.004,0.963908
3.780,663.116,0.962751
3.790,663.227,0.959046
3.800,663.244,0.955974
3.810,663.132,0.953951
3.820,663.065,0.952780
3.830,663.116,0.953106
3.840,663.300,0.952318
3.850,663.329,0.953898
3.860,663.322,0.955747
3.870,663.510,0.954193
3.880,663.849,0.954383
3.890,663.709,0.956220
3.900,663.437,0.956420
3.910,663.376,0.955605
3.920,663.845,0.950875
3.930,663.837,0.944810
3.940,663.808,0.933701
3.950,665.180,0.891105
3.960,668.708,0.749330
3.970,670.098,0.507061
3.980,740.499,0.858857
3.990,741.461,0.914281
4.000,741.621,0.930217
4.010,742.022,0.931955
4.020,742.457,0.934509
4.030,742.992,0.936224
4.040,743.500,0.932752
4.050,743.875,0.931665
4.060,744.203,0.929816
4.070,744.493,0.929184
4.080,744.378,0.927262
4.090,744.288,0.927978
4.100,744.049,0.927722
4.110,743.814,0.932469
4.120,743.675,0.933263
4.130,743.970,0.931771
4.140,743.894,0.930390
4.150,743.835,0.929164
4.160,743.942,0.929318
4.170,743.778,0.928585
4.180,744.137,0.930641
4.190,744.205,0.931101
4.200,744.207,0.931831
4.210,744.103,0.929795
4.220,744.255,0.929941
4.230,744.300,0.928545
4.240,744.303,0.928959
4.250,744.436,0.928234
4.260,744.583,0.925239
4.270,744.571,0.924069
4.280,744.656,0.918712
4.290,744.787,0.916626
4.300,745.053,0.911894
4.310,745.126,0.911173
4.320,745.334,0.909134
4.330,745.332,0.911921
4.340,745.267,0.915410
4.350,745.268,0.917588
4.360,744.798,0.920238
4.370,744.169,0.925225
4.380,743.123,0.925643
4.390,742.054,0.922796
4.400,742.138,0.919698
4.410,743.543,0.917582
4.420,747.037,0.888700
4.430,751.255,0.911213
4.440,754.517,0.854684
4.450,756.247,0.765374
4.460,757.036,0.533897
4.470,771.274,0.602862
4.480,771.740,0.700386
4.490,775.711,0.804046
4.500,778.944,0.877354
4.510,781.654,0.885173
4.520,782.935,0.900503
4.530,783.104,0.920260
4.540,783.864,0.930402
4.550,783.936,0.938473
4.560,785.269,0.945844
4.570,785.235,0.947037
4.580,785.294,0.945677
4.590,785.153,0.946872
4.600,785.272,0.949529
4.610,785.589,0.948806
4.620,785.617,0.950793
4.630,785.835,0.952005
4.640,785.741,0.953969
4.650,785.903,0.955237
4.660,785.999,0.954928
4.670,785.801,0.956982
4.680,785.892,0.956726
4.690,785.612,0.956431
4.700,785.610,0.954616
4.710,785.530,0.954387
4.720,785.333,0.954664
4.730,785.546,0.955149
4.740,785.614,0.956060
4.750,786.322,0.954434
4.760,787.052,0.951857
4.770,787.409,0.951100
4.780,787.927,0.950110
4.790,788.265,0.948720
4.800,788.605,0.944759
4.810,788.564,0.944439
4.820,788.409,0.946262
4.830,787.545,0.951503
4.840,786.700,0.956082
4.850,785.684,0.958759
4.860,785.101,0.959085
4.870,784.481,0.956457
4.880,784.304,0.950247
4.890,784.283,0.941647
4.900,784.859,0.924282
4.910,785.477,0.891913
4.920,785.190,0.890305
4.930,785.445,0.920034
4.940,786.744,0.935054
4.950,788.581,0.931593
4.960,789.844,0.929317
4.970,789.770,0.931780
4.980,789.963,0.926703
4.990,789.664,0.932455
5.000,788.362,0.943748
5.010,786.746,0.957043
5.020,785.415,0.962768
5.030,784.736,0.963586
