time,frequency,confidence
0.000,316.161,0.019850
0.010,32.408,0.030622
0.020,54.127,0.020269
0.030,302.301,0.044931
0.040,40.613,0.024687
0.050,32.255,0.132608
0.060,298.006,0.079820
0.070,304.923,0.259677
0.080,306.614,0.493868
0.090,305.123,0.599806
0.100,301.045,0.579058
0.110,296.127,0.569986
0.120,293.703,0.656812
0.130,293.077,0.371380
0.140,296.283,0.085657
0.150,34.067,0.261472
0.160,34.073,0.492863
0.170,888.750,0.006504
0.180,39.232,0.178720
0.190,38.980,0.034533
0.200,32.250,0.055666
0.210,1226.198,0.006530
0.220,1324.183,0.009860
0.230,1706.781,0.020480
0.240,1709.047,0.014017
0.250,1425.269,0.010146
0.260,328.235,0.008872
0.270,131.830,0.026763
0.280,1216.127,0.021855
0.290,1227.798,0.022901
0.300,1304.784,0.043752
0.310,1316.503,0.061579
0.320,231.137,0.036588
0.330,242.030,0.082083
0.340,243.244,0.108430
0.350,250.524,0.102516
0.360,118.693,0.081347
0.370,241.353,0.054216
0.380,254.956,0.036694
0.390,255.267,0.038089
0.400,239.888,0.146843
0.410,239.537,0.191330
0.420,238.057,0.166470
0.430,477.972,0.325196
0.440,479.109,0.618771
0.450,478.779,0.656081
0.460,476.593,0.646481
0.470,476.910,0.711815
0.480,476.517,0.794860
0.490,476.289,0.801280
0.500,474.936,0.828502
0.510,473.850,0.880131
0.520,472.818,0.912400
0.530,472.435,0.925285
0.540,471.919,0.933180
0.550,471.714,0.944164
0.560,471.259,0.939716
0.570,470.854,0.938040
0.580,470.664,0.938951
0.590,470.590,0.944689
0.600,470.438,0.944409
0.610,470.219,0.950050
0.620,470.337,0.949007
0.630,469.916,0.957369
0.640,469.736,0.960378
0.650,469.434,0.962235
0.660,469.293,0.967907
0.670,469.253,0.965689
0.680,469.168,0.967110
0.690,469.353,0.966889
0.700,469.243,0.965762
0.710,469.275,0.966589
0.720,469.361,0.962988
0.730,469.160,0.968573
0.740,469.168,0.967282
0.750,469.057,0.966681
0.760,469.028,0.971020
0.770,468.949,0.968712
0.780,468.812,0.970834
0.790,468.911,0.971045
0.800,468.832,0.970612
0.810,468.860,0.971440
0.820,468.986,0.968396
0.830,468.891,0.972048
0.840,468.952,0.970928
0.850,468.958,0.968715
0.860,468.942,0.972616
0.870,468.903,0.969878
0.880,468.783,0.970991
0.890,468.858,0.971627
0.900,468.785,0.970521
0.910,468.787,0.971515
0.920,468.858,0.969526
0.930,468.695,0.972055
0.940,468.773,0.972116
0.950,468.825,0.969035
0.960,468.775,0.973673
0.970,468.752,0.971685
0.980,468.731,0.971433
0.990,468.688,0.973717
1.000,468.673,0.971792
1.010,468.530,0.974288
1.020,468.499,0.973169
1.030,468.404,0.973839
1.040,468.448,0.974701
1.050,468.518,0.972522
1.060,468.276,0.975489
1.070,468.233,0.975376
1.080,468.121,0.973354
1.090,467.996,0.976752
1.100,467.916,0.974979
1.110,467.665,0.973489
1.120,467.547,0.975841
1.130,467.475,0.973195
1.140,467.515,0.974151
1.150,467.626,0.975248
1.160,467.754,0.972854
1.170,467.817,0.974518
1.180,467.895,0.974856
1.190,467.862,0.973002
1.200,468.007,0.974530
1.210,468.113,0.973110
1.220,467.996,0.972809
1.230,468.203,0.973880
1.240,468.388,0.971399
1.250,468.405,0.973951
1.260,468.568,0.973187
1.270,468.648,0.969725
1.280,468.668,0.973806
1.290,468.669,0.971458
1.300,468.650,0.971225
1.310,468.673,0.972847
1.320,468.691,0.970857
1.330,468.671,0.972817
1.340,468.738,0.971051
1.350,468.639,0.971526
1.360,468.671,0.972342
1.370,468.775,0.969286
1.380,468.659,0.973541
1.390,468.731,0.972166
1.400,468.688,0.970184
1.410,468.704,0.973959
1.420,468.706,0.971174
1.430,468.609,0.972481
1.440,468.647,0.973290
1.450,468.612,0.971874
1.460,468.643,0.972895
1.470,468.769,0.971119
1.480,468.666,0.972085
1.490,468.745,0.971988
1.500,468.833,0.968528
1.510,468.751,0.973050
1.520,468.768,0.971039
1.530,468.673,0.970871
1.540,468.673,0.973100
1.550,468.688,0.970668
1.560,468.616,0.972956
1.570,468.639,0.972643
1.580,468.590,0.972208
1.590,468.628,0.972669
1.600,468.722,0.970329
1.610,468.593,0.973459
1.620,468.671,0.972847
1.630,468.717,0.970062
1.640,468.711,0.973891
1.650,468.720,0.971326
1.660,468.746,0.970974
1.670,468.774,0.972443
1.680,468.747,0.970335
1.690,468.656,0.972667
1.700,468.662,0.971490
1.710,468.551,0.972039
1.720,468.628,0.972487
1.730,468.774,0.969335
1.740,468.665,0.973613
1.750,468.691,0.972472
1.760,468.590,0.970946
1.770,468.539,0.974686
1.780,468.482,0.972304
1.790,468.352,0.973380
1.800,468.363,0.974438
1.810,468.341,0.972768
1.820,468.395,0.974340
