time,frequency,confidence
0.000,294.294,0.795647
0.010,294.902,0.913198
0.020,294.929,0.958014
0.030,294.619,0.974299
0.040,294.119,0.973749
0.050,292.381,0.919299
0.060,290.085,0.716908
0.070,276.264,0.500360
0.080,267.805,0.825002
0.090,263.725,0.924245
0.100,263.377,0.950280
0.110,263.951,0.933752
0.120,263.506,0.946392
0.130,263.599,0.945444
0.140,263.989,0.926982
0.150,264.090,0.928642
0.160,263.961,0.932125
0.170,263.305,0.949312
0.180,262.300,0.953946
0.190,261.488,0.851425
0.200,258.817,0.645324
0.210,257.885,0.480203
0.220,262.105,0.577519
0.230,264.998,0.703729
0.240,269.841,0.523505
0.250,273.576,0.370708
0.260,349.362,0.571630
0.270,349.341,0.754044
0.280,349.786,0.802652
0.290,349.961,0.914200
0.300,350.074,0.958388
0.310,349.987,0.972223
0.320,350.054,0.978493
0.330,350.165,0.979264
0.340,350.400,0.980191
0.350,350.433,0.979787
0.360,350.608,0.980029
0.370,350.436,0.980304
0.380,350.434,0.979598
0.390,350.309,0.980213
0.400,350.080,0.978085
0.410,350.025,0.979103
0.420,349.889,0.977437
0.430,350.219,0.976629
0.440,351.699,0.957109
0.450,353.255,0.959417
0.460,352.864,0.960238
0.470,351.268,0.962513
0.480,350.763,0.960405
0.490,350.824,0.962186
0.500,351.207,0.948120
0.510,351.402,0.938247
0.520,350.732,0.942019
0.530,350.198,0.924922
0.540,349.355,0.836631
0.550,347.906,0.777191
0.560,348.566,0.789572
0.570,350.261,0.891362
0.580,350.605,0.895383
0.590,350.756,0.829395
0.600,350.837,0.837605
0.610,350.646,0.880938
0.620,351.024,0.917298
0.630,351.173,0.914591
0.640,351.744,0.911789
0.650,351.361,0.919876
0.660,351.135,0.896324
0.670,350.545,0.660716
0.680,350.874,0.371197
0.690,118.647,0.333755
0.700,118.914,0.141479
0.710,120.365,0.099077
0.720,542.381,0.028400
0.730,547.385,0.092724
0.740,552.651,0.078679
0.750,353.113,0.361657
0.760,346.974,0.652431
0.770,346.256,0.812950
0.780,345.243,0.905957
0.790,344.575,0.931977
0.800,344.793,0.957538
0.810,345.460,0.973838
0.820,346.856,0.974462
0.830,347.532,0.964903
0.840,348.245,0.954063
0.850,348.442,0.961724
0.860,348.728,0.968133
0.870,348.867,0.970604
0.880,348.874,0.971919
0.890,348.966,0.973359
0.900,348.880,0.972683
0.910,349.131,0.975752
0.920,349.223,0.976283
0.930,349.518,0.978995
0.940,349.631,0.978876
0.950,349.825,0.980339
0.960,349.888,0.979666
0.970,350.057,0.979911
0.980,350.250,0.978875
0.990,350.451,0.978247
1.000,350.610,0.977107
1.010,350.698,0.977019
1.020,350.725,0.976122
1.030,350.611,0.977218
1.040,350.469,0.977418
1.050,350.678,0.973868
1.060,351.209,0.962193
1.070,352.333,0.893517
1.080,354.279,0.857623
1.090,355.605,0.489770
1.100,438.114,0.879988
1.110,439.854,0.952931
1.120,439.999,0.968971
1.130,440.090,0.971313
1.140,439.904,0.969934
1.150,439.768,0.967670
1.160,439.812,0.969220
1.170,439.611,0.964455
1.180,439.744,0.966927
1.190,439.725,0.969690
1.200,439.696,0.970455
1.210,439.634,0.972073
1.220,439.224,0.961573
1.230,438.721,0.927803
1.240,438.235,0.872219
1.250,438.809,0.729514
1.260,353.452,0.466515
1.270,351.499,0.614465
1.280,352.056,0.793046
1.290,352.049,0.929535
1.300,351.767,0.959181
1.310,351.779,0.962265
1.320,351.685,0.967163
1.330,351.532,0.968753
1.340,351.552,0.969236
1.350,351.306,0.970639
1.360,351.200,0.973333
1.370,350.906,0.975055
1.380,350.657,0.977814
1.390,350.449,0.977716
1.400,350.157,0.978201
1.410,350.109,0.978168
