time,frequency,confidence
0.000,439.973,0.777235
0.010,440.303,0.890777
0.020,439.836,0.916041
0.030,439.878,0.944343
0.040,440.210,0.928385
0.050,440.480,0.925172
0.060,440.764,0.925775
0.070,440.822,0.934345
0.080,440.428,0.925075
0.090,439.970,0.913908
0.100,439.736,0.907297
0.110,439.285,0.884223
0.120,439.431,0.865863
0.130,438.430,0.853423
0.140,437.756,0.798232
0.150,437.182,0.810749
0.160,436.765,0.813255
0.170,436.821,0.825387
0.180,436.761,0.772086
0.190,435.832,0.738330
0.200,436.548,0.706756
0.210,439.105,0.655976
0.220,439.912,0.574179
0.230,440.786,0.360187
0.240,121.473,0.267340
0.250,121.581,0.197382
0.260,122.036,0.256216
0.270,436.123,0.270321
0.280,121.849,0.208775
0.290,118.825,0.317693
0.300,119.926,0.558114
0.310,119.178,0.478866
0.320,119.255,0.469782
0.330,120.097,0.465968
0.340,121.309,0.384036
0.350,121.727,0.556997
0.360,120.671,0.526566
0.370,118.807,0.514900
0.380,118.843,0.483000
0.390,122.596,0.271675
0.400,118.986,0.179172
0.410,117.912,0.333472
0.420,116.831,0.459961
0.430,117.128,0.545303
0.440,118.610,0.456036
0.450,119.420,0.440441
0.460,121.885,0.483912
0.470,122.553,0.230513
0.480,122.232,0.360099
0.490,120.077,0.577388
0.500,118.374,0.736931
0.510,118.352,0.732786
0.520,119.327,0.726469
0.530,118.810,0.754256
0.540,118.627,0.737564
0.550,119.106,0.686940
0.560,121.014,0.703489
0.570,121.919,0.785987
0.580,122.094,0.743047
0.590,122.402,0.795986
0.600,121.821,0.752958
0.610,120.948,0.618218
0.620,118.987,0.621639
0.630,118.261,0.697386
0.640,117.439,0.680983
0.650,119.743,0.517979
0.660,121.631,0.764090
0.670,121.464,0.792583
0.680,120.688,0.701806
0.690,120.021,0.694411
0.700,119.500,0.713482
0.710,120.360,0.622996
0.720,121.443,0.585297
0.730,121.232,0.460655
0.740,117.527,0.419262
0.750,118.322,0.402600
0.760,117.300,0.209204
0.770,120.296,0.328253
0.780,396.532,0.083988
0.790,59.027,0.055428
0.800,59.796,0.115116
0.810,60.192,0.074863
0.820,122.010,0.082308
0.830,121.749,0.086380
0.840,114.039,0.084723
0.850,112.870,0.091628
0.860,111.734,0.127797
0.870,110.457,0.180383
0.880,108.913,0.153580
0.890,134.681,0.100757
0.900,132.497,0.368116
0.910,132.185,0.268758
0.920,132.030,0.133347
0.930,43.995,0.256092
0.940,125.322,0.130726
0.950,115.336,0.142824
0.960,37.303,0.698612
0.970,37.750,0.641299
0.980,117.923,0.208821
0.990,123.504,0.640899
1.000,123.846,0.640679
1.010,123.244,0.248061
1.020,124.085,0.199899
1.030,124.148,0.366863
1.040,122.249,0.535091
1.050,120.051,0.530183
1.060,119.241,0.379128
1.070,117.683,0.076260
1.080,548.105,0.069369
1.090,548.767,0.075974
1.100,552.600,0.034217
1.110,221.288,0.082528
1.120,221.359,0.508806
1.130,220.505,0.785074
1.140,220.389,0.906190
1.150,220.638,0.959365
1.160,220.841,0.968735
1.170,221.092,0.968912
1.180,221.171,0.963024
1.190,221.252,0.961619
1.200,221.362,0.960658
1.210,221.486,0.956802
1.220,221.626,0.954536
1.230,221.864,0.932762
1.240,222.985,0.938346
1.250,225.402,0.878875
1.260,229.906,0.801827
1.270,232.598,0.880796
1.280,233.182,0.935920
1.290,233.791,0.954206
1.300,234.327,0.952988
1.310,234.224,0.951078
1.320,234.208,0.954004
1.330,234.561,0.957404
1.340,234.570,0.951529
1.350,234.609,0.950533
1.360,234.792,0.951932
1.370,235.073,0.934515
1.380,235.021,0.896239
1.390,235.396,0.714537
1.400,234.615,0.324445
1.410,276.890,0.880416
1.420,277.706,0.946178
1.430,277.913,0.960917
1.440,278.121,0.963014
1.450,277.947,0.964954
1.460,278.350,0.959218
1.470,278.328,0.964700
1.480,278.434,0.958857
1.490,278.282,0.961299
1.500,277.553,0.965047
1.510,276.829,0.948592
1.520,276.125,0.898193
1.530,275.294,0.870985
1.540,274.919,0.864588
1.550,275.311,0.865288
1.560,274.983,0.762569
1.570,275.412,0.640890
1.580,275.541,0.398031
1.590,353.258,0.701740
1.600,354.598,0.888559
1.610,354.776,0.944931
1.620,354.120,0.973919
1.630,353.725,0.976228
1.640,353.591,0.976778
1.650,354.195,0.977983
1.660,355.320,0.966808
1.670,356.443,0.925328
1.680,355.427,0.888323
1.690,353.358,0.854289
1.700,354.287,0.744585
1.710,353.819,0.461423
1.720,356.030,0.458316
1.730,355.716,0.585556
1.740,527.781,0.726534
1.750,524.874,0.906464
1.760,524.018,0.942913
1.770,523.575,0.952742
1.780,523.371,0.953311
1.790,523.389,0.954800
1.800,523.530,0.955849
1.810,523.662,0.955924
1.820,523.660,0.955590
1.830,523.841,0.956345
1.840,523.919,0.958345
1.850,524.060,0.958192
1.860,524.012,0.958198
1.870,524.080,0.957735
1.880,524.066,0.959810
1.890,523.960,0.958511
1.900,523.728,0.959046
1.910,523.489,0.956996
1.920,523.287,0.958331
1.930,523.134,0.955706
1.940,522.985,0.956141
1.950,522.896,0.952655
1.960,523.015,0.956312
1.970,523.051,0.955051
1.980,523.004,0.955607
1.990,522.857,0.953687
2.000,523.042,0.955455
2.010,523.140,0.957869
2.020,523.252,0.957863
2.030,523.255,0.959348
2.040,523.389,0.958901
2.050,523.568,0.962312
2.060,523.681,0.961246
2.070,523.769,0.962665
2.080,523.832,0.960938
2.090,524.045,0.964323
2.100,524.108,0.963066
2.110,524.118,0.963919
2.120,524.030,0.962437
2.130,524.128,0.965344
2.140,524.110,0.964602
2.150,524.121,0.965513
2.160,523.984,0.964380
2.170,524.080,0.966039
2.180,524.075,0.965465
2.190,524.175,0.965710
2.200,524.174,0.964868
2.210,524.375,0.965348
2.220,524.436,0.965108
2.230,524.608,0.965219
2.240,524.642,0.964858
2.250,524.903,0.965289
2.260,525.100,0.964567
2.270,525.342,0.963533
2.280,525.481,0.962791
2.290,525.965,0.960994
2.300,526.172,0.959709
2.310,526.239,0.959855
2.320,526.187,0.958903
2.330,526.326,0.959657
2.340,526.169,0.960426
2.350,526.126,0.961666
2.360,526.038,0.961369
2.370,526.234,0.961885
2.380,526.336,0.960831
2.390,526.248,0.962512
2.400,526.076,0.963895
2.410,525.585,0.967686
2.420,524.619,0.968299
2.430,523.242,0.961187
2.440,522.588,0.952312
2.450,522.534,0.948517
2.460,523.049,0.951378
2.470,524.149,0.958540
2.480,525.827,0.957389
2.490,527.799,0.947905
2.500,528.305,0.941154
2.510,527.862,0.947295
2.520,527.353,0.947638
2.530,527.191,0.940080
2.540,527.272,0.921713
2.550,528.221,0.890281
2.560,529.916,0.894609
2.570,528.780,0.894502
2.580,527.737,0.932294
2.590,527.665,0.940129
2.600,526.952,0.955081
2.610,526.559,0.943174
2.620,527.609,0.880023
2.630,530.150,0.787487
2.640,534.644,0.727201
2.650,539.108,0.520132
2.660,468.781,0.513828
2.670,466.569,0.815106
2.680,466.652,0.909907
2.690,467.570,0.960636
2.700,467.510,0.969283
2.710,467.077,0.969462
2.720,467.013,0.969634
2.730,467.030,0.969785
2.740,467.049,0.968985
2.750,467.188,0.970386
2.760,467.269,0.969415
2.770,467.225,0.968519
2.780,467.339,0.969481
2.790,467.301,0.967286
2.800,467.251,0.967282
2.810,467.337,0.968932
2.820,467.354,0.967028
2.830,467.290,0.967098
2.840,467.370,0.969041
2.850,467.325,0.969156
2.860,467.359,0.970901
2.870,467.281,0.974929
2.880,466.925,0.973661
2.890,465.991,0.959955
2.900,464.594,0.906674
2.910,464.628,0.806888
2.920,466.461,0.758231
2.930,469.910,0.641532
2.940,469.638,0.455846
2.950,472.055,0.543515
2.960,351.606,0.448582
2.970,352.128,0.648981
