time,frequency,confidence
0.000,117.269,0.767534
0.010,117.416,0.817298
0.020,117.575,0.607429
0.030,117.644,0.544517
0.040,117.690,0.561862
0.050,117.726,0.490028
0.060,117.587,0.548058
0.070,117.835,0.543531
0.080,118.067,0.607862
0.090,118.216,0.591827
0.100,118.464,0.678522
0.110,118.762,0.738802
0.120,119.270,0.793984
0.130,119.438,0.814744
0.140,119.828,0.809239
0.150,120.025,0.800701
0.160,120.242,0.799767
0.170,119.662,0.814341
0.180,119.547,0.797891
0.190,119.590,0.817381
0.200,119.203,0.825237
0.210,118.798,0.866159
0.220,118.720,0.842485
0.230,119.087,0.818074
0.240,119.509,0.792773
0.250,119.658,0.767525
0.260,120.044,0.725876
0.270,119.731,0.562299
0.280,118.923,0.314974
0.290,118.480,0.222357
0.300,118.642,0.289442
0.310,119.249,0.466000
0.320,130.572,0.522060
0.330,144.727,0.455104
0.340,162.887,0.413570
0.350,185.742,0.457585
0.360,211.137,0.532154
0.370,234.309,0.762036
0.380,234.028,0.770780
0.390,233.585,0.796035
0.400,233.501,0.811865
0.410,233.478,0.779542
0.420,233.308,0.828920
0.430,233.302,0.846542
0.440,233.416,0.876674
0.450,233.258,0.905796
0.460,233.273,0.924424
0.470,233.391,0.937723
0.480,233.493,0.947843
0.490,233.572,0.953792
0.500,233.581,0.952823
0.510,233.464,0.950572
0.520,233.504,0.952417
0.530,233.500,0.949376
0.540,233.361,0.946457
0.550,233.466,0.951417
0.560,233.583,0.950732
0.570,233.480,0.949985
0.580,233.626,0.955005
0.590,233.734,0.952431
0.600,233.620,0.951350
0.610,233.662,0.955001
0.620,233.725,0.952226
0.630,233.631,0.952083
0.640,233.636,0.955451
0.650,233.709,0.952865
0.660,233.663,0.953013
0.670,233.639,0.956061
0.680,233.722,0.953354
0.690,233.706,0.954787
0.700,233.660,0.956270
0.710,233.731,0.953364
0.720,233.747,0.955330
0.730,233.700,0.956341
0.740,233.761,0.953036
0.750,233.804,0.955521
0.760,233.748,0.955532
0.770,233.757,0.952199
0.780,233.806,0.955215
0.790,233.777,0.954621
0.800,233.767,0.951802
0.810,233.785,0.956230
0.820,233.752,0.954293
0.830,233.777,0.953118
0.840,233.821,0.958347
0.850,233.809,0.955452
0.860,233.818,0.953703
0.870,233.878,0.959817
0.880,233.877,0.956917
0.890,233.821,0.954614
0.900,233.888,0.960553
0.910,233.862,0.957117
0.920,233.802,0.955523
0.930,233.846,0.960182
0.940,233.800,0.956752
0.950,233.714,0.954766
0.960,233.779,0.959833
0.970,233.755,0.956580
0.980,233.694,0.955810
0.990,233.774,0.960302
1.000,233.787,0.957358
1.010,233.757,0.956554
1.020,233.861,0.960462
1.030,233.823,0.956646
1.040,233.757,0.955587
1.050,233.800,0.959956
1.060,233.765,0.955925
1.070,233.707,0.955130
1.080,233.759,0.958923
1.090,233.738,0.955212
1.100,233.646,0.954040
1.110,233.716,0.957581
1.120,233.710,0.954849
1.130,233.606,0.954207
1.140,233.691,0.957517
1.150,233.695,0.954822
1.160,233.583,0.954077
1.170,233.695,0.957428
1.180,233.724,0.955203
1.190,233.613,0.954429
1.200,233.706,0.957780
1.210,233.720,0.955137
1.220,233.599,0.954486
1.230,233.688,0.957558
1.240,233.691,0.954904
1.250,233.572,0.954311
1.260,233.658,0.957175
1.270,233.646,0.954901
1.280,233.544,0.954329
1.290,233.649,0.957597
1.300,233.652,0.955142
1.310,233.539,0.954067
1.320,233.610,0.956677
1.330,233.575,0.954250
1.340,233.444,0.952624
1.350,233.521,0.955728
1.360,233.522,0.953583
1.370,233.397,0.951888
1.380,233.477,0.954862
1.390,233.489,0.953023
1.400,233.366,0.951372
1.410,233.442,0.954506
1.420,233.473,0.953156
1.430,233.357,0.951657
1.440,233.432,0.955117
1.450,233.460,0.953305
1.460,233.351,0.951465
1.470,233.440,0.954958
1.480,233.480,0.953131
1.490,233.366,0.951125
