time,frequency,confidence
0.000,436.227,0.689606
0.010,435.186,0.869449
0.020,434.826,0.920359
0.030,436.269,0.950540
0.040,437.195,0.954773
0.050,437.990,0.947236
0.060,438.089,0.945366
0.070,438.145,0.943719
0.080,438.156,0.944218
0.090,438.084,0.944424
0.100,438.380,0.937066
0.110,438.477,0.938434
0.120,438.652,0.941962
0.130,438.667,0.942861
0.140,438.556,0.939477
0.150,438.669,0.942174
0.160,438.706,0.946527
0.170,438.694,0.944672
0.180,438.841,0.950250
0.190,438.890,0.952178
0.200,438.909,0.951934
0.210,438.817,0.952204
0.220,438.522,0.941719
0.230,438.564,0.941134
0.240,438.381,0.942930
0.250,438.130,0.948203
0.260,437.518,0.956566
0.270,437.070,0.962523
0.280,436.506,0.965306
0.290,436.002,0.965508
0.300,436.465,0.962652
0.310,438.172,0.936207
0.320,439.873,0.966975
0.330,440.967,0.969699
0.340,441.233,0.970718
0.350,440.869,0.970998
0.360,440.202,0.965650
0.370,438.384,0.931677
0.380,436.380,0.960326
0.390,434.028,0.946142
0.400,432.733,0.966015
0.410,433.368,0.949685
0.420,435.510,0.960911
0.430,437.852,0.944023
0.440,439.341,0.957568
0.450,439.832,0.968276
0.460,440.229,0.971441
0.470,440.344,0.970977
0.480,440.354,0.973480
0.490,440.695,0.973472
0.500,440.783,0.976111
0.510,440.650,0.975707
0.520,440.410,0.975258
0.530,440.082,0.973039
0.540,439.874,0.969043
0.550,439.584,0.965008
0.560,439.476,0.961836
0.570,439.798,0.966123
0.580,440.020,0.970945
0.590,440.576,0.974203
0.600,440.727,0.977096
0.610,440.524,0.976604
0.620,439.908,0.969044
0.630,438.669,0.939338
0.640,437.164,0.923958
0.650,435.654,0.838181
0.660,434.065,0.441505
0.670,393.614,0.828407
0.680,391.283,0.911155
0.690,391.329,0.923803
0.700,391.196,0.930621
0.710,391.410,0.935390
0.720,391.286,0.933511
0.730,391.224,0.938804
0.740,391.270,0.934692
0.750,391.268,0.938520
0.760,391.281,0.935022
0.770,391.141,0.942806
0.780,391.158,0.938844
0.790,391.179,0.941595
0.800,391.314,0.935833
0.810,391.282,0.936038
0.820,391.423,0.939091
0.830,391.521,0.943325
0.840,391.353,0.939220
0.850,391.536,0.945453
0.860,391.452,0.943276
0.870,391.700,0.952068
0.880,391.603,0.950320
