time,frequency,confidence
0.000,35.917,0.098045
0.010,36.528,0.396648
0.020,75.035,0.180964
0.030,76.946,0.852906
0.040,77.836,0.945752
0.050,78.716,0.881897
0.060,79.849,0.882120
0.070,81.006,0.865542
0.080,82.166,0.897014
0.090,82.819,0.929598
0.100,83.683,0.871461
0.110,84.564,0.855442
0.120,86.061,0.849270
0.130,87.008,0.893782
0.140,87.671,0.909707
0.150,88.449,0.873219
0.160,89.397,0.858387
0.170,90.613,0.835699
0.180,92.073,0.821543
0.190,92.979,0.868898
0.200,94.083,0.877420
0.210,95.102,0.891138
0.220,96.359,0.882418
0.230,97.323,0.897520
0.240,97.950,0.913777
0.250,98.710,0.900772
0.260,99.820,0.869348
0.270,100.917,0.894273
0.280,101.877,0.891676
0.290,102.809,0.888319
0.300,103.743,0.894772
0.310,104.756,0.821917
0.320,105.931,0.819436
0.330,107.330,0.839126
0.340,108.454,0.866589
0.350,109.387,0.917913
0.360,110.277,0.934083
0.370,111.037,0.865207
0.380,112.048,0.843361
0.390,113.396,0.817285
0.400,114.625,0.883151
0.410,115.525,0.925023
0.420,116.342,0.918763
0.430,117.064,0.937161
0.440,117.922,0.898396
0.450,119.010,0.891510
0.460,120.124,0.888094
0.470,121.039,0.902743
0.480,122.110,0.902446
0.490,123.148,0.900623
0.500,123.895,0.925353
0.510,124.741,0.881981
0.520,125.779,0.872072
0.530,126.845,0.900509
0.540,128.016,0.912281
0.550,129.160,0.887558
0.560,130.425,0.899463
0.570,131.236,0.933669
0.580,132.144,0.909395
0.590,133.104,0.928949
0.600,133.921,0.934775
0.610,135.234,0.912474
0.620,136.387,0.886090
0.630,137.355,0.912188
0.640,138.308,0.916560
0.650,139.208,0.915324
0.660,140.058,0.880447
0.670,141.353,0.875026
0.680,142.595,0.908812
0.690,143.808,0.903786
0.700,145.135,0.926001
0.710,145.917,0.940071
0.720,146.914,0.956228
0.730,147.671,0.955952
0.740,148.551,0.903288
0.750,149.551,0.907300
0.760,150.790,0.914358
0.770,151.966,0.905127
0.780,152.994,0.907673
0.790,154.021,0.920768
0.800,155.193,0.924503
0.810,155.914,0.947763
0.820,156.770,0.929065
0.830,157.918,0.933780
0.840,158.857,0.917523
0.850,160.043,0.934191
0.860,161.098,0.936893
0.870,161.912,0.944558
0.880,162.982,0.940562
0.890,164.127,0.937251
0.900,164.956,0.959747
0.910,165.727,0.953010
0.920,166.479,0.924575
0.930,167.400,0.920002
0.940,168.812,0.905571
0.950,170.059,0.893005
0.960,171.303,0.918544
0.970,172.500,0.914078
0.980,173.328,0.929828
0.990,174.139,0.912097
1.000,175.058,0.941170
1.010,176.227,0.920100
1.020,178.104,0.929138
1.030,180.469,0.898191
1.040,183.565,0.911957
1.050,186.798,0.885867
1.060,190.131,0.894639
1.070,193.348,0.880061
1.080,196.375,0.924324
1.090,198.916,0.901125
1.100,202.582,0.853009
1.110,205.854,0.939405
1.120,208.205,0.941116
1.130,211.245,0.930699
1.140,214.428,0.920374
1.150,217.820,0.947634
1.160,220.783,0.964029
1.170,223.323,0.955211
1.180,226.516,0.931990
1.190,230.204,0.888157
1.200,233.176,0.923070
1.210,236.088,0.904250
1.220,238.734,0.918594
1.230,241.366,0.932212
1.240,244.429,0.933205
1.250,247.786,0.938427
1.260,251.032,0.945428
1.270,254.178,0.940827
1.280,257.544,0.930402
1.290,260.562,0.930144
1.300,262.809,0.946078
1.310,266.164,0.937691
1.320,268.984,0.934517
1.330,273.209,0.889409
1.340,276.353,0.875006
1.350,278.722,0.901181
1.360,281.482,0.939694
1.370,284.435,0.950827
1.380,288.055,0.916902
1.390,291.974,0.923203
1.400,294.858,0.953379
1.410,297.441,0.938979
1.420,300.514,0.939110
1.430,304.006,0.958814
1.440,307.436,0.965726
1.450,310.408,0.954183
1.460,313.151,0.965950
1.470,316.986,0.938120
1.480,320.564,0.932348
1.490,323.078,0.960485
1.500,325.680,0.960968
1.510,328.530,0.955843
1.520,331.192,0.986812
1.530,333.654,0.966152
1.540,336.180,0.942482
1.550,338.028,0.921617
1.560,338.992,0.789229
1.570,340.122,0.456275
1.580,349.877,0.538888
1.590,354.702,0.760363
1.600,357.181,0.860499
1.610,359.541,0.899057
1.620,361.384,0.907253
1.630,363.690,0.887118
1.640,367.600,0.859369
1.650,371.364,0.880110
1.660,374.466,0.890218
1.670,377.695,0.900339
