time,frequency,confidence
0.000,33.088,0.033945
0.010,51.766,0.241545
0.020,52.010,0.027186
0.030,32.439,0.012783
0.040,32.786,0.052488
0.050,33.245,0.557781
0.060,33.557,0.361151
0.070,35.561,0.481149
0.080,37.024,0.370972
0.090,38.237,0.251360
0.100,79.689,0.169611
0.110,82.954,0.567437
0.120,85.940,0.356360
0.130,88.703,0.445928
0.140,91.003,0.411729
0.150,95.295,0.504409
0.160,98.156,0.687485
0.170,100.725,0.787174
0.180,103.225,0.722047
0.190,106.533,0.643072
0.200,109.964,0.764578
0.210,112.915,0.732739
0.220,116.227,0.856248
0.230,118.963,0.812491
0.240,121.429,0.808368
0.250,123.834,0.858529
0.260,126.907,0.816527
0.270,130.029,0.856362
0.280,132.620,0.873147
0.290,135.611,0.871496
0.300,138.527,0.859320
0.310,141.738,0.863542
0.320,145.200,0.895802
0.330,147.727,0.936244
0.340,150.438,0.872819
0.350,153.629,0.870748
0.360,156.682,0.891900
0.370,160.068,0.888383
0.380,162.503,0.879853
0.390,164.960,0.930771
0.400,167.734,0.846542
0.410,171.008,0.824148
0.420,174.239,0.867147
0.430,176.951,0.872291
0.440,179.692,0.898398
0.450,182.437,0.866889
0.460,185.376,0.890919
0.470,188.966,0.838489
0.480,192.301,0.872511
0.490,195.105,0.899079
0.500,197.638,0.888781
0.510,200.636,0.855550
0.520,203.965,0.878844
0.530,206.791,0.895516
0.540,209.575,0.849576
0.550,212.626,0.894326
0.560,215.746,0.928888
0.570,218.753,0.926554
0.580,221.147,0.945871
0.590,223.643,0.928103
0.600,226.907,0.883216
0.610,230.760,0.873379
0.620,233.973,0.907133
0.630,236.644,0.868800
0.640,239.154,0.895381
0.650,242.442,0.923306
0.660,245.365,0.920856
0.670,247.469,0.922510
0.680,250.437,0.910073
0.690,254.042,0.905976
0.700,257.166,0.925510
0.710,259.520,0.922070
0.720,262.497,0.926407
0.730,265.241,0.938556
0.740,268.330,0.941219
0.750,271.428,0.939964
0.760,274.168,0.928516
0.770,276.587,0.885295
0.780,279.431,0.860316
0.790,283.049,0.872402
0.800,286.204,0.895432
0.810,289.054,0.907578
0.820,292.285,0.914356
0.830,295.034,0.940550
0.840,297.709,0.936369
0.850,300.341,0.921500
0.860,303.312,0.916111
0.870,306.350,0.934677
0.880,309.619,0.939058
0.890,312.229,0.952120
0.900,315.382,0.938996
0.910,318.986,0.932471
0.920,322.020,0.925751
0.930,324.778,0.925147
0.940,327.108,0.952420
0.950,329.857,0.962162
0.960,332.058,0.940331
0.970,335.046,0.935682
0.980,338.215,0.937698
0.990,341.305,0.909273
1.000,345.252,0.909497
1.010,347.848,0.904043
1.020,349.197,0.946344
1.030,349.589,0.953176
1.040,349.575,0.954558
1.050,349.409,0.954473
1.060,349.363,0.954612
1.070,349.198,0.953669
1.080,349.186,0.953265
1.090,348.918,0.950757
1.100,348.985,0.950305
1.110,348.710,0.949175
1.120,348.763,0.947288
1.130,348.478,0.943477
1.140,348.488,0.941051
1.150,348.300,0.938800
1.160,348.162,0.932065
1.170,348.134,0.931589
1.180,347.843,0.938678
1.190,347.956,0.933886
1.200,347.571,0.946640
1.210,347.679,0.945733
1.220,347.426,0.951174
1.230,347.406,0.956470
1.240,347.321,0.956078
1.250,347.069,0.962933
1.260,347.089,0.965171
1.270,346.806,0.966924
1.280,346.725,0.971919
1.290,346.577,0.971514
1.300,346.302,0.973693
1.310,346.301,0.974218
1.320,346.111,0.973965
1.330,345.910,0.972815
1.340,345.938,0.974123
1.350,345.632,0.970563
1.360,345.516,0.972250
1.370,345.497,0.971430
1.380,345.349,0.969124
1.390,345.143,0.969051
1.400,345.039,0.966115
1.410,344.902,0.964399
1.420,344.713,0.961008
1.430,344.616,0.959792
1.440,344.408,0.951864
1.450,344.163,0.948870
1.460,344.050,0.953287
1.470,344.006,0.950372
1.480,343.710,0.958041
1.490,343.647,0.959353
1.500,343.455,0.956932
1.510,343.187,0.960513
1.520,342.791,0.974053
1.530,342.450,0.973904
1.540,342.156,0.952805
1.550,342.214,0.894264
1.560,342.359,0.749166
1.570,340.170,0.518175
1.580,338.590,0.387627
1.590,340.189,0.637294
1.600,339.930,0.829851
1.610,339.867,0.866765
1.620,340.063,0.865765
1.630,339.803,0.870162
1.640,339.610,0.870492
1.650,339.508,0.878023
1.660,339.423,0.884811
1.670,339.261,0.891725
1.680,338.911,0.899845
1.690,338.766,0.902352
1.700,338.729,0.906173
1.710,338.510,0.911849
1.720,338.296,0.913629
1.730,338.088,0.919904
1.740,337.968,0.921052
1.750,337.892,0.920766
1.760,337.721,0.920852
1.770,337.493,0.920976
1.780,337.429,0.922149
1.790,337.349,0.926189
1.800,337.050,0.919270
1.810,337.007,0.917131
1.820,337.093,0.921277
1.830,336.956,0.918665
1.840,336.482,0.910103
1.850,336.378,0.912927
1.860,336.731,0.922754
1.870,336.557,0.915491
1.880,335.929,0.928198
1.890,335.944,0.931752
1.900,336.084,0.928382
1.910,336.040,0.934121
1.920,335.650,0.940059
1.930,335.090,0.951549
1.940,334.924,0.956300
1.950,334.966,0.957821
1.960,335.054,0.954758
1.970,335.041,0.952412
1.980,334.756,0.955522
1.990,334.513,0.956551
2.000,334.472,0.956177
2.010,334.308,0.958448
2.020,333.894,0.959109
2.030,333.912,0.956878
2.040,334.345,0.953215
2.050,334.921,0.950189
2.060,335.517,0.941694
2.070,335.776,0.938213
2.080,336.498,0.926493
2.090,337.448,0.943240
2.100,338.479,0.950473
2.110,339.072,0.946693
2.120,339.558,0.940884
2.130,340.204,0.919788
2.140,340.949,0.918315
2.150,341.737,0.935292
2.160,342.478,0.936188
2.170,343.404,0.925721
2.180,344.129,0.907182
2.190,345.030,0.915825
2.200,345.706,0.925613
2.210,346.373,0.928152
2.220,347.105,0.912849
2.230,347.611,0.885544
2.240,348.386,0.894408
2.250,348.749,0.910360
2.260,349.321,0.924263
2.270,349.758,0.929361
2.280,350.302,0.935508
2.290,350.768,0.934764
2.300,351.396,0.928035
2.310,351.950,0.911309
2.320,352.643,0.913536
2.330,353.095,0.922144
2.340,353.564,0.931135
2.350,353.927,0.934557
2.360,354.458,0.935034
2.370,354.963,0.932297
2.380,355.406,0.927116
2.390,356.110,0.907853
2.400,356.732,0.912084
2.410,357.472,0.928721
2.420,358.034,0.939678
2.430,359.011,0.934370
2.440,359.934,0.915237
2.450,360.412,0.909645
2.460,361.082,0.924301
2.470,361.643,0.932908
2.480,362.365,0.939164
2.490,362.869,0.934538
2.500,363.486,0.921620
2.510,364.262,0.890803
2.520,365.245,0.872813
2.530,366.326,0.896930
2.540,367.089,0.898442
2.550,368.004,0.884027
2.560,368.912,0.854702
2.570,369.564,0.879114
2.580,369.966,0.894025
2.590,370.649,0.907367
2.600,371.259,0.920785
2.610,371.793,0.911799
2.620,372.531,0.899799
2.630,373.284,0.886156
2.640,373.984,0.900303
2.650,374.573,0.921901
2.660,375.133,0.933116
2.670,375.761,0.940634
2.680,376.371,0.941216
2.690,377.121,0.935385
2.700,377.727,0.924163
2.710,378.366,0.918902
2.720,378.984,0.934494
2.730,379.571,0.941390
2.740,380.234,0.947526
2.750,380.829,0.942648
2.760,381.491,0.934805
2.770,381.907,0.925175
2.780,382.501,0.902527
2.790,383.204,0.919237
2.800,384.126,0.931370
2.810,384.858,0.935848
2.820,385.499,0.928507
2.830,386.237,0.911605
2.840,386.950,0.904719
2.850,387.791,0.934267
2.860,388.423,0.946077
2.870,389.166,0.948554
2.880,389.780,0.947195
2.890,390.449,0.938765
2.900,390.994,0.928133
2.910,391.650,0.938100
2.920,392.239,0.951336
2.930,392.723,0.956276
2.940,393.278,0.959700
2.950,393.871,0.955667
2.960,394.429,0.950292
2.970,395.096,0.936105
2.980,395.620,0.920515
2.990,395.987,0.933983
3.000,396.631,0.944880
3.010,397.394,0.951755
3.020,398.400,0.946878
3.030,399.240,0.929765
3.040,399.691,0.910907
3.050,399.530,0.914966
3.060,398.339,0.936693
3.070,396.437,0.924168
3.080,394.413,0.941839
3.090,392.241,0.943777
3.100,390.411,0.938661
3.110,388.315,0.942523
3.120,385.366,0.914009
3.130,382.589,0.879133
3.140,380.561,0.925066
3.150,378.689,0.901744
3.160,376.530,0.925458
3.170,373.954,0.884706
3.180,371.566,0.913888
3.190,369.588,0.883863
3.200,367.375,0.886400
3.210,364.642,0.858046
3.220,362.135,0.912217
3.230,359.737,0.900026
3.240,357.440,0.915982
3.250,355.252,0.927023
3.260,353.280,0.927559
3.270,351.606,0.925203
3.280,349.723,0.929539
3.290,348.069,0.874017
3.300,345.989,0.912391
3.310,343.423,0.907352
3.320,340.658,0.887907
3.330,338.183,0.903884
3.340,335.434,0.907129
3.350,333.338,0.921634
3.360,331.380,0.941871
3.370,329.540,0.928109
3.380,327.425,0.944162
3.390,325.472,0.914025
3.400,323.453,0.941632
3.410,321.310,0.895712
3.420,318.771,0.921581
3.430,316.067,0.924388
3.440,313.728,0.902968
3.450,311.976,0.936831
3.460,310.209,0.921968
3.470,308.086,0.947650
3.480,305.777,0.943532
3.490,303.346,0.912548
3.500,300.685,0.901557
3.510,298.477,0.923175
3.520,296.388,0.896103
3.530,294.339,0.926429
3.540,292.419,0.906862
3.550,290.063,0.896575
3.560,287.594,0.932010
3.570,285.248,0.946190
3.580,282.655,0.892676
3.590,279.951,0.880385
3.600,277.675,0.922299
3.610,275.905,0.919261
3.620,274.014,0.926189
3.630,271.826,0.935093
3.640,269.156,0.945816
3.650,266.755,0.917889
3.660,264.475,0.910628
3.670,262.493,0.952511
3.680,260.553,0.926377
3.690,258.549,0.924597
3.700,256.330,0.929322
3.710,253.655,0.908987
3.720,250.929,0.919353
3.730,248.732,0.900715
3.740,246.938,0.904021
3.750,245.107,0.929102
3.760,243.121,0.935115
3.770,240.861,0.914572
3.780,238.738,0.908673
3.790,236.350,0.900547
3.800,234.089,0.911549
3.810,232.356,0.857363
3.820,229.026,0.901295
3.830,226.521,0.903216
3.840,224.260,0.903264
3.850,222.042,0.893396
3.860,220.019,0.907268
3.870,217.909,0.910255
3.880,215.912,0.909323
3.890,213.889,0.882258
3.900,211.162,0.919213
3.910,208.459,0.932182
3.920,206.442,0.940242
3.930,204.376,0.930972
3.940,202.428,0.881560
3.950,200.280,0.867588
3.960,197.676,0.898542
3.970,195.554,0.922065
3.980,193.577,0.887249
3.990,191.029,0.857597
4.000,188.167,0.914330
4.010,186.039,0.935728
4.020,184.172,0.914787
4.030,181.827,0.884962
4.040,179.132,0.901716
4.050,176.899,0.916523
4.060,175.548,0.931468
4.070,175.588,0.942420
4.080,177.158,0.929596
4.090,179.376,0.919950
4.100,182.231,0.899464
4.110,185.306,0.916015
4.120,188.706,0.861649
4.130,191.869,0.903626
4.140,194.955,0.923585
4.150,197.412,0.920488
4.160,200.356,0.855708
4.170,203.821,0.904320
4.180,206.563,0.939666
4.190,208.958,0.924514
4.200,212.009,0.911035
4.210,215.076,0.945401
4.220,218.226,0.947293
4.230,221.045,0.964393
4.240,223.448,0.955559
4.250,226.471,0.932966
4.260,230.077,0.883246
4.270,233.141,0.927099
4.280,235.597,0.905367
4.290,238.343,0.902658
4.300,241.433,0.945109
4.310,244.589,0.943395
4.320,247.021,0.940969
4.330,249.859,0.943326
4.340,253.493,0.953336
4.350,256.434,0.965684
4.360,259.216,0.955172
4.370,261.647,0.957248
4.380,264.365,0.924463
4.390,267.149,0.922483
4.400,270.750,0.931077
4.410,274.269,0.934111
4.420,276.544,0.886719
4.430,279.431,0.887876
4.440,282.277,0.933481
4.450,284.861,0.955069
4.460,288.314,0.935942
4.470,292.125,0.932706
4.480,294.691,0.959112
4.490,297.007,0.928116
4.500,300.013,0.921697
4.510,303.228,0.932880
4.520,306.485,0.949777
4.530,309.520,0.966624
