time,frequency,confidence
0.000,283.036,0.707760
0.010,284.796,0.883351
0.020,286.385,0.881473
0.030,288.172,0.933632
0.040,289.144,0.909541
0.050,290.262,0.916862
0.060,291.241,0.930799
0.070,292.275,0.920102
0.080,293.123,0.901733
0.090,293.949,0.932131
0.100,294.668,0.938623
0.110,295.572,0.928158
0.120,296.418,0.893726
0.130,297.422,0.918632
0.140,298.263,0.929168
0.150,299.162,0.924928
0.160,299.970,0.900576
0.170,300.836,0.931868
0.180,301.827,0.945262
0.190,302.768,0.933484
0.200,303.904,0.932307
0.210,304.895,0.949972
0.220,306.004,0.949962
0.230,306.878,0.927460
0.240,307.955,0.945192
0.250,309.142,0.944503
0.260,310.235,0.915393
0.270,311.119,0.932047
0.280,311.728,0.944262
0.290,312.315,0.947428
0.300,312.985,0.939283
0.310,313.803,0.912627
0.320,315.053,0.927554
0.330,316.051,0.924007
0.340,317.208,0.892066
0.350,318.428,0.914795
0.360,319.499,0.925392
0.370,320.574,0.908391
0.380,321.666,0.907717
0.390,322.525,0.932761
0.400,323.411,0.945737
0.410,324.327,0.937198
0.420,325.188,0.910647
0.430,326.009,0.940586
0.440,327.016,0.946887
0.450,328.069,0.938200
0.460,329.005,0.924016
0.470,329.638,0.948495
0.480,330.264,0.956693
0.490,331.101,0.948891
0.500,332.012,0.925527
0.510,332.924,0.920284
0.520,333.841,0.935522
0.530,334.544,0.937422
0.540,335.407,0.922177
0.550,336.545,0.900543
0.560,337.567,0.926202
0.570,338.299,0.927223
0.580,339.238,0.912068
0.590,340.384,0.891658
0.600,341.500,0.906711
0.610,342.815,0.906876
0.620,344.106,0.888338
0.630,345.503,0.906549
0.640,346.343,0.909891
0.650,347.317,0.891111
0.660,348.268,0.882629
0.670,348.939,0.910556
0.680,349.856,0.921796
0.690,350.453,0.927965
0.700,351.359,0.921146
0.710,352.143,0.903763
0.720,352.956,0.913859
0.730,353.612,0.926453
0.740,354.341,0.929601
0.750,355.008,0.928310
0.760,355.726,0.917574
0.770,356.725,0.913862
0.780,357.959,0.936686
0.790,358.992,0.935048
0.800,359.926,0.918681
0.810,360.951,0.925950
0.820,361.791,0.940773
0.830,362.738,0.939561
0.840,363.760,0.918965
0.850,365.122,0.886211
0.860,366.284,0.904605
0.870,367.816,0.898456
0.880,368.885,0.862703
0.890,369.963,0.892572
0.900,370.942,0.920854
0.910,371.780,0.922379
0.920,372.647,0.914233
0.930,373.668,0.897084
0.940,374.637,0.934532
0.950,375.532,0.949596
0.960,376.503,0.954168
0.970,377.474,0.942238
0.980,378.296,0.933972
0.990,379.226,0.951218
1.000,380.221,0.957512
1.010,380.926,0.954131
1.020,381.346,0.950165
1.030,381.574,0.946207
1.040,381.685,0.939804
1.050,381.871,0.935188
1.060,381.943,0.936038
1.070,382.101,0.930845
1.080,382.141,0.930594
1.090,382.102,0.931363
1.100,382.261,0.925753
1.110,382.490,0.927489
1.120,382.679,0.936785
1.130,382.748,0.939997
1.140,382.903,0.946073
1.150,382.936,0.943268
1.160,383.088,0.947116
1.170,383.208,0.950733
1.180,383.440,0.956022
1.190,383.558,0.958168
1.200,383.723,0.960229
1.210,383.682,0.957326
1.220,383.821,0.960262
1.230,383.951,0.961867
1.240,384.161,0.963703
1.250,384.270,0.964432
1.260,384.325,0.964672
1.270,384.314,0.963611
1.280,384.502,0.963005
1.290,384.638,0.962924
1.300,384.689,0.965109
1.310,384.890,0.964778
1.320,384.964,0.963138
1.330,385.122,0.963368
1.340,385.183,0.959535
1.350,385.226,0.959480
1.360,385.385,0.957752
1.370,385.489,0.957937
1.380,385.653,0.956662
1.390,385.812,0.950317
1.400,385.923,0.950443
1.410,386.202,0.940525
1.420,386.218,0.939689
1.430,386.422,0.935082
1.440,386.440,0.935254
1.450,386.703,0.926753
1.460,387.007,0.927696
1.470,386.917,0.927754
1.480,387.198,0.933431
1.490,387.345,0.935563
1.500,387.568,0.939959
1.510,387.443,0.939906
1.520,387.695,0.948297
1.530,387.865,0.958321
1.540,387.710,0.950593
1.550,387.866,0.925474
1.560,388.457,0.866591
1.570,388.972,0.795087
1.580,389.524,0.638760
1.590,387.965,0.789256
1.600,387.526,0.875878
1.610,387.676,0.907149
1.620,387.709,0.916460
1.630,387.852,0.923878
1.640,388.008,0.927465
1.650,388.138,0.933590
1.660,388.208,0.938213
1.670,388.330,0.940496
1.680,388.424,0.945154
1.690,388.635,0.947076
1.700,388.788,0.949458
1.710,388.857,0.949594
1.720,389.008,0.949926
1.730,389.048,0.952345
1.740,389.293,0.950946
1.750,389.258,0.955174
1.760,389.439,0.952936
1.770,389.482,0.955500
1.780,389.711,0.954612
1.790,389.818,0.954806
1.800,390.007,0.951864
1.810,390.040,0.953100
1.820,390.215,0.950956
1.830,390.278,0.951157
1.840,390.373,0.950616
1.850,390.419,0.950621
1.860,390.448,0.950313
1.870,390.607,0.948580
1.880,390.714,0.946768
1.890,390.850,0.944542
1.900,390.968,0.940276
1.910,390.964,0.941293
1.920,391.103,0.936800
1.930,391.130,0.936077
1.940,391.324,0.936730
1.950,391.270,0.934618
1.960,391.380,0.937536
1.970,391.396,0.940371
1.980,391.491,0.943419
1.990,391.605,0.946817
2.000,391.666,0.949270
2.010,391.795,0.954369
2.020,391.787,0.952260
2.030,391.804,0.952762
2.040,391.563,0.945128
2.050,391.161,0.933559
2.060,390.524,0.951387
2.070,389.825,0.957296
2.080,388.986,0.960074
2.090,388.262,0.954563
2.100,387.521,0.940409
2.110,386.528,0.914326
2.120,385.657,0.933055
2.130,384.833,0.942003
2.140,384.117,0.938084
2.150,383.316,0.927487
2.160,382.601,0.905227
2.170,381.738,0.928244
2.180,380.923,0.941995
2.190,380.462,0.945083
2.200,380.045,0.944147
2.210,379.404,0.936836
2.220,378.753,0.923838
2.230,378.026,0.921106
2.240,377.368,0.934366
2.250,376.623,0.943444
2.260,375.880,0.942959
2.270,375.242,0.938209
2.280,374.463,0.918839
2.290,373.713,0.893628
2.300,372.852,0.908667
2.310,372.140,0.921625
2.320,371.403,0.920698
2.330,370.798,0.918427
2.340,370.262,0.912853
2.350,369.755,0.894718
2.360,369.033,0.866814
2.370,368.323,0.877787
2.380,367.316,0.905390
2.390,366.428,0.895889
2.400,365.339,0.871757
2.410,364.385,0.885465
2.420,363.664,0.914503
2.430,362.947,0.928013
2.440,362.295,0.934417
2.450,361.669,0.930362
2.460,361.020,0.918574
2.470,360.116,0.901227
2.480,359.581,0.914391
2.490,358.619,0.930669
2.500,357.794,0.929100
2.510,357.017,0.919359
2.520,356.313,0.903803
2.530,355.739,0.917580
2.540,354.983,0.931440
2.550,354.509,0.937979
2.560,353.997,0.934540
2.570,353.463,0.932284
2.580,352.938,0.924681
2.590,352.416,0.905003
2.600,351.672,0.918996
2.610,350.857,0.931765
2.620,350.381,0.937135
2.630,349.722,0.930135
2.640,349.493,0.924020
2.650,348.815,0.905363
2.660,348.639,0.895062
2.670,347.760,0.871418
2.680,347.328,0.891190
2.690,346.519,0.913210
2.700,345.821,0.918275
2.710,344.953,0.899690
2.720,344.182,0.888670
2.730,343.254,0.913935
2.740,342.317,0.921229
2.750,341.529,0.910140
2.760,340.691,0.885261
2.770,339.663,0.911144
2.780,339.182,0.919353
2.790,338.504,0.924479
2.800,337.374,0.916402
2.810,336.693,0.904031
2.820,336.080,0.905928
2.830,335.347,0.922884
2.840,334.520,0.932155
2.850,333.961,0.932630
2.860,333.461,0.932162
2.870,332.811,0.916138
2.880,332.214,0.918266
2.890,331.682,0.936862
2.900,331.124,0.945980
2.910,330.498,0.953225
2.920,329.854,0.953224
2.930,329.324,0.942761
2.940,328.609,0.928112
2.950,328.094,0.940051
2.960,327.578,0.942914
2.970,326.613,0.941895
2.980,325.938,0.933732
2.990,325.254,0.915284
3.000,324.632,0.933559
3.010,323.832,0.942146
3.020,323.300,0.946204
3.030,322.857,0.944646
3.040,322.154,0.927007
3.050,321.510,0.894809
3.060,321.132,0.885092
3.070,320.789,0.900277
3.080,320.667,0.905328
3.090,320.431,0.912464
3.100,320.164,0.914779
3.110,319.950,0.916261
3.120,319.690,0.921447
3.130,319.507,0.924919
3.140,319.277,0.926455
3.150,318.989,0.922651
3.160,318.713,0.918207
3.170,318.518,0.913550
3.180,318.345,0.913839
3.190,318.061,0.905714
3.200,317.767,0.893263
3.210,317.627,0.887269
3.220,317.240,0.890554
3.230,316.988,0.891778
3.240,316.854,0.905553
3.250,316.625,0.914404
3.260,316.438,0.918150
3.270,316.203,0.924783
3.280,315.971,0.930015
3.290,315.727,0.926693
3.300,315.504,0.932267
3.310,315.393,0.932261
3.320,315.186,0.929040
3.330,315.052,0.926271
3.340,314.759,0.921462
3.350,314.582,0.910815
3.360,314.368,0.907991
3.370,314.145,0.896284
3.380,313.921,0.903001
3.390,313.836,0.910517
3.400,313.617,0.918677
3.410,313.308,0.927358
3.420,313.185,0.928930
3.430,312.893,0.937048
3.440,312.804,0.937157
3.450,312.672,0.938126
3.460,312.622,0.939831
3.470,312.514,0.940250
3.480,312.317,0.943788
3.490,312.246,0.941847
3.500,312.162,0.942005
3.510,311.963,0.944399
3.520,311.912,0.943001
3.530,311.786,0.941577
3.540,311.759,0.943806
3.550,311.665,0.943272
3.560,311.560,0.940976
3.570,311.455,0.937083
3.580,311.402,0.935142
3.590,311.160,0.929649
3.600,311.022,0.927950
3.610,310.982,0.925738
3.620,310.745,0.918093
3.630,310.580,0.915271
3.640,310.370,0.917530
3.650,310.198,0.922172
3.660,310.081,0.922944
3.670,309.796,0.938675
3.680,309.601,0.943418
3.690,309.349,0.947827
3.700,309.209,0.949463
3.710,309.000,0.954620
3.720,308.758,0.953223
3.730,308.523,0.951651
3.740,308.303,0.951459
3.750,308.148,0.950675
3.760,307.863,0.947677
3.770,307.677,0.940853
3.780,307.477,0.936079
3.790,307.253,0.933842
3.800,307.039,0.928170
3.810,306.707,0.941418
3.820,306.443,0.948272
3.830,306.395,0.946833
3.840,306.161,0.950576
3.850,305.865,0.954936
3.860,305.500,0.956530
3.870,305.453,0.956811
3.880,305.264,0.957068
3.890,304.993,0.956192
3.900,304.777,0.956467
3.910,304.643,0.956744
3.920,304.356,0.952401
3.930,304.262,0.949782
3.940,304.099,0.947106
3.950,303.818,0.938283
3.960,303.677,0.933204
3.970,303.389,0.930761
3.980,303.288,0.935481
3.990,303.124,0.941912
4.000,302.904,0.947349
4.010,302.662,0.951156
4.020,302.486,0.954665
4.030,302.297,0.956142
4.040,302.143,0.959068
4.050,301.932,0.958899
4.060,301.535,0.953341
4.070,300.773,0.936787
4.080,299.268,0.936704
4.090,297.210,0.928133
4.100,294.821,0.953829
4.110,292.616,0.925325
4.120,290.650,0.941769
4.130,288.521,0.943878
4.140,286.124,0.932593
4.150,283.821,0.960232
4.160,280.913,0.938410
4.170,278.544,0.941411
4.180,276.552,0.925367
4.190,274.967,0.954272
4.200,272.882,0.932960
4.210,270.527,0.929547
4.220,267.918,0.962662
4.230,265.463,0.961736
4.240,262.983,0.959358
4.250,261.185,0.945175
4.260,259.003,0.958589
4.270,256.952,0.972592
4.280,254.676,0.959000
4.290,252.298,0.940265
4.300,250.285,0.957329
4.310,248.145,0.946507
4.320,246.059,0.942693
