time,frequency,confidence
0.000,249.153,0.713640
0.010,250.745,0.885091
0.020,252.751,0.900414
0.030,255.104,0.904321
0.040,257.022,0.936034
0.050,258.812,0.922640
0.060,260.532,0.907124
0.070,262.540,0.935206
0.080,264.389,0.915736
0.090,266.510,0.920146
0.100,268.780,0.950877
0.110,271.105,0.936775
0.120,273.196,0.920380
0.130,274.868,0.935298
0.140,276.490,0.887585
0.150,278.244,0.899146
0.160,280.432,0.877920
0.170,283.159,0.901323
0.180,285.408,0.927469
0.190,287.509,0.934645
0.200,289.540,0.884043
0.210,291.691,0.926566
0.220,293.636,0.919797
0.230,295.415,0.929910
0.240,297.345,0.921143
0.250,299.126,0.927372
0.260,300.978,0.930459
0.270,303.027,0.919885
0.280,305.224,0.948118
0.290,307.384,0.925610
0.300,309.751,0.928543
0.310,311.532,0.943359
0.320,313.235,0.927998
0.330,315.615,0.929698
0.340,317.955,0.901026
0.350,320.082,0.923178
0.360,322.197,0.924191
0.370,324.320,0.931172
0.380,326.220,0.943514
0.390,327.991,0.930199
0.400,329.816,0.951070
0.410,331.440,0.944658
0.420,333.148,0.923693
0.430,335.232,0.921997
0.440,337.169,0.911994
0.450,339.186,0.917499
0.460,341.636,0.884718
0.470,344.735,0.866299
0.480,346.906,0.890658
0.490,348.602,0.903595
0.500,350.467,0.925688
0.510,352.129,0.896717
0.520,353.614,0.922130
0.530,355.079,0.921897
0.540,356.986,0.917342
0.550,359.194,0.928987
0.560,361.314,0.924004
0.570,363.341,0.912581
0.580,366.240,0.889205
0.590,369.084,0.865263
0.600,371.102,0.911330
0.610,373.095,0.900675
0.620,375.101,0.933609
0.630,376.974,0.939475
0.640,378.873,0.932541
0.650,380.734,0.947768
0.660,382.772,0.912811
0.670,384.972,0.936172
0.680,387.173,0.917808
0.690,389.486,0.945273
0.700,391.296,0.924143
0.710,393.034,0.960547
0.720,394.924,0.940319
0.730,396.561,0.941101
0.740,398.682,0.919950
0.750,400.929,0.904286
0.760,402.968,0.921159
0.770,405.261,0.895020
0.780,407.537,0.915144
0.790,409.711,0.879591
0.800,412.237,0.916690
0.810,414.196,0.875174
0.820,415.731,0.916548
0.830,417.266,0.918633
0.840,419.067,0.884852
0.850,421.346,0.901841
0.860,423.851,0.885157
0.870,426.274,0.920359
0.880,428.333,0.916374
0.890,430.461,0.935165
0.900,432.507,0.933882
0.910,434.543,0.917346
0.920,436.519,0.935408
0.930,438.970,0.928444
0.940,440.674,0.959126
0.950,442.487,0.951459
0.960,444.200,0.914650
0.970,446.248,0.936628
0.980,447.922,0.938361
0.990,449.824,0.922767
1.000,451.878,0.939582
1.010,453.524,0.925089
1.020,454.449,0.905256
1.030,454.103,0.917650
1.040,452.998,0.938362
1.050,451.403,0.942726
1.060,450.144,0.931068
1.070,449.165,0.918934
1.080,448.046,0.943713
1.090,446.956,0.951044
1.100,445.965,0.943272
1.110,444.663,0.916324
1.120,443.608,0.940085
1.130,442.658,0.962083
1.140,441.735,0.970684
1.150,440.425,0.966420
1.160,439.135,0.943079
1.170,438.078,0.947608
1.180,436.913,0.961506
1.190,435.601,0.960948
1.200,434.123,0.941644
1.210,432.682,0.956487
1.220,431.613,0.963298
1.230,430.619,0.958070
1.240,429.308,0.935575
1.250,428.141,0.936740
1.260,426.997,0.951209
1.270,425.854,0.950934
1.280,424.650,0.931297
1.290,423.322,0.947936
1.300,422.066,0.956519
1.310,420.548,0.946388
1.320,419.094,0.955829
1.330,417.868,0.971749
1.340,416.844,0.974683
1.350,415.821,0.972535
1.360,414.712,0.958795
1.370,413.670,0.949922
1.380,412.511,0.964125
1.390,411.243,0.962323
1.400,409.727,0.934258
1.410,408.332,0.948361
1.420,406.888,0.957817
1.430,405.683,0.942154
1.440,404.407,0.947013
1.450,402.911,0.957233
1.460,401.244,0.950058
1.470,399.956,0.973918
1.480,398.959,0.984690
1.490,397.946,0.982852
1.500,396.995,0.973795
1.510,396.043,0.947694
1.520,395.012,0.966923
1.530,393.709,0.976445
1.540,392.467,0.969818
1.550,391.775,0.943188
1.560,391.596,0.875181
1.570,392.021,0.795755
1.580,390.667,0.651399
1.590,386.217,0.785258
1.600,385.061,0.889830
1.610,384.310,0.909191
1.620,382.935,0.884343
1.630,381.604,0.914724
1.640,380.337,0.928204
1.650,379.409,0.919257
1.660,378.413,0.900113
1.670,377.200,0.924178
1.680,375.926,0.933061
1.690,374.494,0.903141
1.700,373.078,0.886566
1.710,371.939,0.910314
