time,frequency,confidence
0.000,239.815,0.571263
0.010,241.095,0.793967
0.020,242.061,0.911630
0.030,243.164,0.923867
0.040,243.992,0.897015
0.050,244.512,0.920274
0.060,245.094,0.922376
0.070,245.686,0.918455
0.080,246.328,0.889359
0.090,246.788,0.908139
0.100,247.330,0.913828
0.110,247.793,0.918247
0.120,248.192,0.911333
0.130,248.554,0.901797
0.140,249.160,0.878560
0.150,249.960,0.916690
0.160,251.006,0.925485
0.170,251.840,0.902467
0.180,252.739,0.912745
0.190,253.389,0.931867
0.200,254.064,0.935777
0.210,254.762,0.921684
0.220,255.560,0.927898
0.230,256.289,0.938982
0.240,257.093,0.939363
0.250,257.623,0.935414
0.260,258.262,0.915495
0.270,258.988,0.939418
0.280,259.427,0.940867
0.290,260.113,0.930456
0.300,260.679,0.914322
0.310,261.396,0.934120
0.320,262.107,0.946651
0.330,262.623,0.949625
0.340,263.162,0.936136
0.350,263.730,0.919077
0.360,264.475,0.925180
0.370,265.229,0.945709
0.380,265.928,0.941119
0.390,266.606,0.918487
0.400,267.196,0.927377
0.410,267.817,0.944789
0.420,268.557,0.957688
0.430,269.250,0.954278
0.440,269.998,0.933233
0.450,271.026,0.937165
0.460,271.750,0.946904
0.470,272.586,0.944244
0.480,273.248,0.925714
0.490,273.842,0.926224
0.500,274.320,0.932681
0.510,274.893,0.938834
0.520,275.500,0.931632
0.530,276.016,0.915429
0.540,276.673,0.879632
0.550,277.130,0.903034
0.560,277.521,0.910326
0.570,278.147,0.915538
0.580,278.952,0.894941
0.590,279.751,0.871392
0.600,280.380,0.898830
0.610,281.052,0.914595
0.620,281.861,0.918903
0.630,282.804,0.897568
0.640,283.587,0.939929
0.650,284.367,0.952094
0.660,284.924,0.950715
0.670,285.545,0.931833
0.680,286.471,0.920632
0.690,287.323,0.942025
0.700,288.089,0.939276
0.710,288.601,0.931454
0.720,289.258,0.914795
0.730,289.874,0.906442
0.740,290.629,0.931378
0.750,291.325,0.938533
0.760,292.117,0.929471
0.770,292.776,0.909151
0.780,293.365,0.917917
